y,rr,longstring,person_total,eta
0,-4.203947,0.257879,2.485538,-7.559128
0,0.786478,0.257879,1.263600,4.034763
0,0.460554,0.257879,0.339650,1.833063
0,-1.966890,1.767187,3.890906,2.324121
0,-0.004383,0.257879,0.342751,0.593540
0,0.042615,0.257879,0.969520,1.621271
0,0.038854,0.257879,-0.458654,-0.444077
0,-2.480802,1.767187,3.587608,0.512623
0,-0.581628,0.257879,2.870419,2.686629
0,1.374964,0.257879,0.641757,4.714419
1,-2.480802,1.767187,3.587608,0.512623
1,0.051748,1.767187,1.467585,4.237789
1,-1.358592,0.257879,0.092575,-3.389811
0,0.926180,-1.251429,0.421457,1.321305
0,-0.859011,0.257879,2.546081,1.477709
0,1.025510,-1.251429,0.463146,1.647067
0,-0.850722,0.257879,1.421965,-0.117826
0,-0.417378,0.257879,-1.225960,-2.769001
0,-0.518574,0.257879,0.883603,-0.003887
0,0.996223,-1.251429,0.839840,2.110807
0,-1.461541,-1.251429,-0.344130,-6.169037
0,0.367769,-1.251429,6.758995,8.947571
0,0.629172,-1.251429,0.538248,0.694703
0,-2.032627,0.257879,0.146387,-5.115816
0,1.515633,0.257879,-0.423974,3.557100
0,-0.775874,0.257879,-0.710847,-2.986894
0,-0.042376,0.257879,0.240084,0.344139
1,0.970134,-1.251429,-0.277504,0.433034
1,-2.022484,0.257879,3.458812,-0.321766
0,-0.781486,0.257879,-1.043911,-3.481221
0,0.691355,0.257879,-0.040359,1.903725
0,0.460554,0.257879,0.339650,1.833063
0,1.480048,0.257879,-0.428578,3.455265
0,0.302065,1.767187,-0.557140,1.993754
0,-0.080998,0.257879,-1.215222,-1.853529
0,0.765310,0.257879,6.403494,11.374945
0,-0.224978,0.257879,0.865586,0.755727
0,0.578839,0.257879,-0.474783,0.977497
0,0.938663,0.257879,1.645393,4.991386
0,0.182241,-1.251429,-0.416777,-1.875481
0,1.510679,0.257879,-0.494703,3.442059
0,-0.578299,0.257879,-0.433353,-2.058919
0,0.758519,0.257879,-1.141633,0.498583
0,0.688918,-1.251429,-0.898271,-1.212733
0,0.080216,0.257879,-0.605256,-0.544383
0,-0.304836,-1.251429,0.713927,-1.551507
0,-2.064978,0.257879,1.834721,-2.772695
0,-1.656802,0.257879,1.899058,-1.587989
0,-0.381505,0.257879,-0.263767,-1.288327
0,0.910000,-1.251429,-0.883901,-0.600527
0,0.655800,-1.251429,-1.177664,-1.703418
0,-0.389217,0.257879,2.846272,3.166695
0,0.412638,-1.251429,-0.642927,-1.584482
0,0.267535,-1.251429,-0.230621,-1.379372
0,-0.785227,1.767187,-0.149784,-0.329177
0,0.936456,-1.251429,-0.797870,-0.405934
0,0.114759,-1.251429,0.513188,-0.717722
0,0.086883,0.257879,-0.330831,-0.131620
0,-0.158148,0.257879,-0.674491,-1.281786
0,0.816943,0.257879,-0.756292,1.209447
0,0.163796,-1.251429,0.451899,-0.674721
0,0.600391,0.257879,-0.719572,0.682885
0,0.782957,-1.251429,0.437624,0.961364
0,-0.226569,0.257879,-0.445170,-1.134837
0,1.300104,-1.251429,-0.356764,1.201839
0,1.367350,0.257879,0.651087,4.707477
0,1.476745,-1.251429,0.098103,2.329059
0,0.021972,-1.251429,-0.650336,-2.640411
0,0.936456,-1.251429,-0.797870,-0.405934
0,1.123117,-1.251429,-0.094248,1.106078
0,0.728768,0.257879,-0.968743,0.667788
0,0.324645,0.257879,0.061944,1.069779
0,0.575731,0.257879,-0.637029,0.735693
0,-0.222620,-1.251429,-0.249387,-2.717835
0,1.734224,-1.251429,0.127269,3.059942
0,-0.552402,0.257879,2.354557,2.022451
0,1.557877,-1.251429,-0.555621,1.605361
0,-0.664555,0.257879,0.467425,-0.993398
0,-0.453887,0.257879,0.083103,-0.982812
0,0.587023,1.767187,-0.228585,3.229011
0,0.153546,0.257879,-1.007136,-0.926528
0,1.488849,0.257879,-0.827219,2.905129
0,0.206213,0.257879,-0.792832,-0.477205
0,1.017606,1.767187,-0.812060,3.541402
0,0.665077,-1.251429,1.291641,1.874980
0,-0.283138,-1.251429,-0.552340,-3.315737
0,0.455155,0.257879,-0.764876,0.229093
0,0.569657,0.257879,1.036904,3.128398
0,-1.009957,-1.251429,1.013234,-3.007397
0,2.362932,-1.251429,0.080767,4.675192
0,-0.105144,-1.251429,0.526958,-1.286280
0,0.739109,0.257879,1.281648,3.933994
0,-1.329826,-1.251429,4.412178,1.028183
0,0.811480,0.257879,-0.956206,0.907135
0,-0.247095,0.257879,-0.803638,-1.705627
0,0.653774,0.257879,-1.101270,0.276414
0,0.820699,0.257879,-0.096060,2.169637
0,0.655800,-1.251429,-1.177664,-1.703418
0,1.650656,-1.251429,0.331212,3.129842
0,-4.057156,1.767187,4.705541,-2.096251
0,-0.756600,0.257879,4.166362,4.083468
1,-4.057156,1.767187,4.705541,-2.096251
0,-3.821587,0.257879,6.013252,-1.459353
1,-2.550725,0.257879,4.894679,0.331227
1,-2.927188,1.767187,5.680741,2.330499
1,-2.435411,0.257879,5.456086,1.447681
0,-2.506279,0.257879,4.805930,0.322428
1,-1.684319,0.257879,5.162613,3.034967
1,-3.182856,1.767187,5.470313,1.343608
0,-1.613146,1.767187,1.217963,-0.576033
0,-0.104708,0.257879,3.120077,4.321960
0,-3.517501,1.767187,5.252348,0.134556
1,-1.414747,0.257879,1.501227,-1.512868
1,-2.485732,0.257879,5.216714,0.968562
1,-1.662965,0.257879,4.598926,2.280899
1,-3.773554,1.767187,4.595397,-1.495957
0,-3.773554,1.767187,4.595397,-1.495957
0,-4.057156,1.767187,4.705541,-2.096251
1,-1.452717,1.767187,4.389260,4.417026
0,0.889781,0.257879,4.268792,8.635931
1,-4.713770,0.257879,5.326122,-4.835325
0,-1.792823,1.767187,0.638339,-1.890914
1,-4.314678,1.767187,5.296117,-1.935381
0,-0.411524,0.257879,2.847116,3.108225
0,0.748229,0.257879,4.353804,8.379536
0,0.083006,0.257879,3.545234,5.436052
1,-1.492662,0.257879,5.813296,4.484164
0,-2.424586,-1.251429,-0.091650,-8.382415
0,-0.919212,0.257879,2.689604,1.523180
1,-5.316581,0.257879,6.584386,-4.637440
0,-1.645776,-1.251429,1.681900,-3.746318
1,-2.445401,1.767187,2.394902,-1.109082
0,-2.690229,-1.251429,0.164881,-8.723999
1,-5.099156,0.257879,6.028400,-4.855816
0,-1.476346,-1.251429,2.130785,-2.646999
0,-3.122061,0.257879,2.776645,-4.245502
0,-2.863589,-1.251429,0.176815,-9.170666
1,-1.403123,1.767187,0.521603,-1.016228
0,0.273397,-1.251429,2.612069,2.727227
0,-0.278822,0.257879,3.054548,3.761799
1,0.775741,0.257879,6.019067,10.849626
0,-2.354446,0.257879,2.366158,-2.782403
0,0.571424,0.257879,5.656437,9.781096
0,-1.542632,-1.251429,1.783117,-3.324684
1,-3.182856,1.767187,5.470313,1.343608
1,-3.182856,1.767187,5.470313,1.343608
1,-3.182856,1.767187,5.470313,1.343608
0,-3.363149,0.257879,4.430108,-2.511060
0,-4.799747,0.257879,6.229673,-3.765065
1,-3.773554,1.767187,4.595397,-1.495957
1,-1.027090,0.257879,5.233996,4.896176
1,-4.276663,1.767187,6.639506,0.099605
1,-3.182856,1.767187,5.470313,1.343608
0,-0.808763,-1.251429,3.857784,1.624509
0,-0.973903,0.257879,1.360408,-0.535995
1,-1.125658,1.767187,1.282968,0.821838
1,-2.183694,0.257879,4.351082,0.530964
1,-4.239237,0.257879,5.177183,-3.780003
0,-2.053182,0.257879,1.686782,-2.954032
1,-0.696273,0.257879,3.757142,3.655970
1,-2.162444,0.257879,4.749118,1.160635
0,-1.327293,0.257879,1.110098,-1.841749
0,-2.206642,-1.251429,0.905115,-6.364840
1,0.449311,1.767187,2.008521,6.079969
0,0.420774,1.767187,3.930237,8.769157
0,-2.596404,-1.251429,0.727909,-7.662707
0,-0.717465,-1.251429,1.857046,-1.010474
0,-0.230456,1.767187,2.873124,5.505435
0,-1.991177,-1.251429,0.888330,-5.812499
0,0.800771,0.257879,3.516043,7.314497
0,-3.158977,-1.251429,1.476085,-8.091226
0,-1.803600,-1.251429,0.860844,-5.350172
0,-1.321140,0.257879,3.347001,1.393841
0,-1.364020,0.257879,2.291129,-0.240394
0,-2.119289,0.257879,0.726362,-4.513048
0,-2.156804,-1.251429,0.224255,-7.211319
1,-3.435970,-1.251429,4.218514,-4.885719
0,-1.954882,0.257879,1.909107,-2.371071
1,0.449311,1.767187,2.008521,6.079969
0,-1.761866,-1.251429,2.211714,-3.294470
0,-1.815364,-1.251429,1.119317,-5.009679
0,-0.804168,-1.251429,3.392096,0.966634
0,-0.609704,0.257879,4.031620,4.282594
0,-1.672509,0.257879,1.319490,-2.464071
0,-0.660177,-1.251429,1.501158,-1.369353
1,-1.367808,0.257879,2.172365,-0.421443
0,-2.158825,-1.251429,1.162802,-5.866065
1,-3.363149,0.257879,4.430108,-2.511060
1,-3.793656,1.767187,7.263526,2.289964
