y,rr,longstring,person_total,eta
0,-0.064730,-0.323132,-0.790478,-1.920659
0,-0.846374,-0.323132,2.806140,1.163867
0,1.208840,0.761899,1.104899,5.562693
0,0.533439,-0.323132,-0.890938,-0.464770
0,-0.252918,-0.323132,-1.108319,-2.881580
0,-1.054846,-0.323132,0.531803,-2.666920
0,0.075138,-0.323132,-1.366043,-2.374723
0,-0.917170,-0.323132,0.391994,-2.499752
0,-0.478761,-0.323132,-0.614873,-2.775729
0,-0.783749,-0.323132,0.110665,-2.547631
0,-1.445679,-0.323132,-0.024765,-4.513590
0,-0.361662,-0.323132,1.721794,0.900279
0,1.369901,-0.323132,2.200212,6.221741
0,0.965488,-0.323132,0.064525,2.066227
0,0.103838,-0.323132,-0.884596,-1.605084
0,-0.502626,-0.323132,-0.117357,-2.123605
0,0.306081,-0.323132,1.021779,1.679501
0,0.987197,-0.323132,1.452633,4.121937
0,1.089940,-0.323132,0.187866,2.576709
1,-0.898820,-0.323132,-0.356007,-3.527103
0,0.992163,-0.323132,-1.155488,0.381879
0,-0.603412,-0.323132,0.199098,-1.937857
0,1.621783,5.102023,1.270776,12.298879
0,-1.468766,-0.323132,0.492214,-3.831376
0,-0.329324,-0.323132,0.026345,-1.453117
0,1.414494,-0.323132,0.084401,3.296190
0,-0.830451,-0.323132,2.262552,0.424193
0,0.787751,-0.323132,-0.178742,1.240588
0,0.274829,0.761899,-0.788966,0.338190
0,-0.584899,-0.323132,-0.903364,-3.474878
0,-2.802105,-0.323132,-0.139800,-8.308390
0,-0.389936,-0.323132,-0.871135,-2.906854
0,-1.738678,-0.323132,0.337120,-4.776747
0,-0.692077,-0.323132,-0.004336,-2.467852
0,-0.231201,-0.323132,-1.115626,-2.833989
0,-0.196086,-0.323132,-0.903232,-2.434379
0,0.425942,-0.323132,-1.472421,-1.589204
0,0.234642,-0.323132,-1.161721,-1.653915
0,-1.540068,-0.323132,-0.326649,-5.200577
0,-0.966583,0.761899,0.110234,-1.689292
0,-0.876045,0.761899,0.986292,-0.186312
0,-0.104496,0.761899,-0.664680,-0.497870
0,1.028198,-0.323132,1.212814,3.886515
0,0.488703,-0.323132,-0.267370,0.312910
0,-0.600231,-0.323132,-1.187648,-3.925013
0,2.621891,0.761899,0.777061,8.871660
0,-1.029405,0.761899,-0.302369,-2.451156
0,-0.852608,-0.323132,-0.389099,-3.451081
0,-0.421196,-0.323132,-0.347096,-2.236350
0,-0.560134,-0.323132,-1.168225,-3.789778
0,0.209707,-0.323132,-0.841174,-1.259331
0,3.006119,-0.323132,1.956195,10.248440
0,1.024693,-0.323132,-0.477522,1.444577
0,0.355050,-0.323132,-1.040278,-1.156982
0,-0.311188,-0.323132,-0.384049,-1.995190
0,-0.719523,-0.323132,-0.405311,-3.118329
0,-0.145901,-0.323132,-0.955485,-2.375301
0,0.960964,-0.323132,-1.013466,0.502787
0,0.216939,-0.323132,-1.779497,-2.590323
0,2.182284,-0.323132,2.825512,9.295222
0,-0.673494,-0.323132,0.853881,-1.183072
0,2.231351,0.761899,1.238789,8.491204
0,2.457798,1.846930,0.458652,9.322542
0,-0.410862,-0.323132,-0.529841,-2.471687
0,0.496492,-0.323132,-1.358651,-1.236712
0,0.561580,2.931961,0.144608,5.145232
0,-0.791640,-0.323132,0.680240,-1.749069
0,1.204348,-0.323132,-0.332410,2.134092
0,0.019572,-0.323132,-0.438154,-1.188072
0,0.049240,-0.323132,-0.323609,-0.943849
0,-0.551802,-0.323132,0.059439,-2.000753
0,-0.003184,-0.323132,1.489184,1.524674
0,-0.437597,0.761899,-0.833080,-1.631460
0,-0.677928,-0.323132,-0.574145,-3.250009
0,1.097855,-0.323132,-0.781970,1.202197
0,-0.326318,-0.323132,-0.936266,-2.830367
0,1.446476,0.761899,0.913225,5.922673
0,2.694393,-0.323132,0.375036,7.138941
0,-0.734247,-0.323132,1.393803,-0.568622
0,-1.155460,-0.323132,-0.720916,-4.738911
0,0.550641,-0.323132,-0.065497,0.769148
0,2.146367,-0.323132,-0.868376,3.883247
0,0.885780,0.761899,0.683018,4.091184
0,-0.451678,-0.323132,-0.548551,-2.607821
0,-1.557468,0.761899,0.440031,-2.795653
0,-0.716076,-0.323132,-1.131134,-4.153640
0,1.233669,-0.323132,0.828667,3.883448
0,0.990943,-0.323132,0.099527,2.184703
0,-0.373101,-0.323132,-0.058181,-1.691888
0,-0.950435,-0.323132,-0.903810,-4.453548
0,-1.468152,-0.323132,0.185254,-4.271480
0,1.144009,-0.323132,-0.289028,2.035081
0,0.095562,-0.323132,0.352990,0.153782
0,-0.462279,-0.323132,0.004642,-1.840084
0,1.834216,-0.323132,-0.394758,3.729641
0,0.893861,-0.323132,-0.608949,0.905384
0,-0.646857,-0.323132,-0.663050,-3.294818
0,-0.978766,-0.323132,1.314767,-1.336595
0,2.703619,-0.323132,4.032875,12.427622
0,-0.033315,-0.323132,0.546705,0.087735
0,0.270331,-0.323132,-1.240447,-1.671721
0,0.859974,-0.323132,0.003498,1.696088
0,-0.918192,-0.323132,2.192954,0.089274
0,-0.135251,-0.323132,1.466593,1.138806
0,1.019120,-0.323132,1.754647,4.641980
0,-0.744277,-0.323132,3.789180,2.851731
0,1.412602,0.761899,-0.671132,3.551991
0,-0.558282,-0.323132,-0.117886,-2.273279
0,0.157540,-0.323132,0.271624,0.202518
0,-0.002994,-0.323132,-1.099631,-2.200381
1,-0.643490,0.761899,-0.335726,-1.466604
0,-0.203206,-0.323132,-0.471714,-1.832432
0,-0.660842,-0.323132,-0.633171,-3.289235
0,0.264906,-0.323132,0.620257,0.991503
0,1.307125,0.761899,1.872858,6.930833
0,0.501550,-0.323132,-0.763463,-0.366644
0,-0.737148,1.846930,1.225259,1.877367
0,-0.222151,-0.323132,-0.749901,-2.283462
0,-0.322528,-0.323132,-1.333606,-3.392040
0,-0.052968,-0.323132,-1.125294,-2.371023
0,0.214165,1.846930,0.342362,3.152122
0,-0.300499,-0.323132,-0.388288,-1.972693
0,-0.634175,-0.323132,-0.174934,-2.558438
0,-0.701293,-0.323132,-1.344595,-4.421277
0,2.550048,-0.323132,3.250569,10.890911
0,0.633743,-0.323132,-0.250850,0.724752
0,-0.826523,-0.323132,1.015922,-1.359323
0,2.122142,0.761899,2.862555,10.535766
0,-0.074173,0.761899,1.486830,2.679499
0,0.078594,0.761899,-0.312766,0.498445
0,0.115723,-0.323132,-0.461541,-0.964465
0,1.385615,-0.323132,0.532509,3.863793
0,0.321760,-0.323132,-0.386157,-0.304710
0,0.338645,-0.323132,-0.180777,0.036031
0,3.233464,1.846930,1.742352,13.245284
0,-0.728437,0.761899,-0.440886,-1.845226
0,-0.769741,-0.323132,-0.169629,-2.913522
0,0.342348,-0.323132,-0.306027,-0.134309
0,0.624499,-0.323132,-0.040747,1.002380
0,-0.203660,-0.323132,1.409391,0.873450
0,-0.309525,-0.323132,-0.674491,-2.408715
0,1.538094,-0.323132,0.104352,3.655606
0,0.000069,-0.323132,0.462499,0.055876
0,-0.617206,-0.323132,0.093542,-2.126671
0,-0.579253,-0.323132,-0.805704,-3.319229
0,0.194610,0.761899,-0.934612,-0.086042
0,-0.224253,-0.323132,-0.421050,-1.815835
0,-0.114787,-0.323132,0.919036,0.405569
0,0.628852,-0.323132,-0.968839,-0.321592
0,2.768970,1.846930,1.952588,12.305037
0,0.794494,-0.323132,-0.102094,1.368935
0,-0.134292,-0.323132,-0.993768,-2.399335
0,-0.291532,-0.323132,-0.376562,-1.931825
0,1.826000,-0.323132,0.003796,4.281217
0,2.079977,-0.323132,0.235112,5.293646
0,1.692098,-0.323132,1.297328,5.784472
1,3.115788,-0.323132,0.816695,8.902017
0,1.975001,-0.323132,-0.095825,4.536520
0,1.128583,-0.323132,0.396102,2.979776
0,1.132795,-0.323132,1.319737,4.320248
0,2.106031,-0.323132,-0.226157,4.699542
