y,rr,eta
1,-2.366805,-4.084999
1,-1.462061,-3.530643
1,-0.290014,-1.622591
1,-0.094783,-1.196564
0,-0.695533,-3.683030
1,-0.777041,-0.935333
1,-0.422432,-3.273173
1,1.435480,3.254005
1,-0.687693,-2.931165
1,-0.886303,5.972078
1,-0.665150,-2.299733
1,-1.079053,0.705852
0,-2.164142,-1.338096
1,-0.427540,-2.883148
1,-0.153170,-3.361162
1,-1.056110,-1.676919
1,-0.267085,-1.151598
1,1.026320,3.217939
1,-0.317682,-1.990307
1,-0.278397,-2.405187
1,-0.294104,-1.252027
1,0.644516,-0.386920
1,-0.166406,-1.981441
1,1.116336,2.419065
1,-0.093183,-1.656062
1,-1.406788,-3.104902
1,0.873951,3.362072
1,1.974662,5.044452
0,-1.225001,-4.033720
1,-0.339218,-1.238494
1,0.840666,2.703496
1,-2.596616,-2.855923
1,-0.687531,-3.152526
1,0.369579,1.398786
1,1.408371,2.702103
1,0.895498,3.979488
0,-0.157232,-2.034207
1,1.119287,1.544419
1,0.035720,-2.175319
0,-0.151291,6.713077
1,2.082802,8.707388
1,-0.475169,-1.093927
1,-1.030474,-2.757316
0,0.060778,-0.397098
0,0.497861,0.467845
1,1.451586,11.485621
0,1.019109,1.546963
1,-0.406707,-2.709214
1,-0.796724,-3.036572
1,-1.222156,-4.527776
1,-0.680335,-3.190055
0,-0.047385,1.738613
0,0.419507,-0.427229
1,-1.886925,-5.828706
1,-0.671866,-2.881618
1,-0.639287,-3.396511
1,0.265892,-1.542914
0,-0.388914,-0.899703
1,-1.085398,-2.730422
1,-1.347369,-2.972634
1,0.406606,-1.114159
0,-0.784384,-1.459086
1,-0.288051,-2.793341
1,0.320709,-0.644133
1,-1.297740,-5.433226
1,0.447174,2.201437
0,0.858633,-0.192540
1,1.454250,4.888225
0,-0.089932,-1.125951
1,0.318573,1.795185
1,-0.367397,-2.419107
1,-0.306523,-2.404336
0,-0.719516,-3.162543
1,1.797365,5.502292
0,0.493192,0.292894
0,-0.415361,-1.763580
0,0.786133,5.221330
1,-0.443826,0.619883
1,-1.523095,-4.608391
1,1.154972,4.120756
1,-1.699563,-5.698540
1,-1.440495,-3.331681
1,-0.486054,1.777700
1,1.960826,5.882115
0,0.785527,-0.664794
0,0.340998,-1.131354
0,0.368340,-0.495823
1,-0.238962,-0.125908
0,0.393449,0.297945
1,1.840160,7.485742
1,1.287636,2.846375
0,-0.185780,-1.399403
0,-0.203588,-1.368793
1,-0.512911,-2.066761
0,-0.658153,-3.055672
0,-0.361989,-1.648017
1,-0.163795,-1.032192
1,1.569018,4.659777
1,0.081012,-1.261800
1,-0.201871,-0.920940
1,-0.723094,-2.975190
1,-1.260622,-4.462626
1,-0.179943,-2.020617
1,1.691396,5.620059
1,-0.511898,-2.302157
1,0.691997,0.360259
1,-0.425407,0.145960
1,0.067797,-0.416451
1,0.148622,-1.563728
0,-0.644089,-3.185452
1,-0.387128,-1.847650
1,0.566873,2.306453
1,-0.996500,-3.148722
1,-0.400976,-2.299328
1,-0.094136,-1.869226
1,-0.120720,-1.146814
1,-0.765642,-2.872615
1,0.280278,-0.827931
1,-0.154727,3.064356
0,-1.910317,-4.001915
0,0.525870,-1.331495
1,-0.769569,-2.608018
1,0.196310,-0.061282
1,0.084718,-0.913917
1,0.925162,1.771247
1,-0.346064,2.727167
1,1.264988,3.982462
1,-0.741538,-0.271123
1,-0.059201,-1.684547
1,0.790432,1.684116
1,-0.087056,0.912756
1,0.990302,2.474361
1,-0.374555,-1.646186
0,0.156715,1.464801
0,-0.185416,-2.559276
1,-0.213487,-1.085982
1,-0.537410,-2.747278
0,-0.288901,-1.617675
1,-1.014447,-3.443940
0,0.910577,2.935037
0,-0.306746,-1.896339
0,0.552306,0.432026
1,-0.534353,-3.773969
1,0.098024,0.992218
1,-1.474532,-2.615849
0,-0.325302,-2.127151
1,-2.533589,-4.445339
1,-2.014055,-3.591191
1,-0.474854,-3.520066
1,-2.008005,-2.677782
1,-1.022786,0.510028
0,-0.472362,4.173918
1,1.397494,7.975270
1,0.427546,0.412227
0,0.243379,0.108606
1,1.974684,5.417044
1,-0.786206,-3.300906
1,-0.150574,-1.999036
1,-1.359441,-3.382947
0,0.278462,-0.615498
1,-1.149492,-2.036524
1,1.214627,7.292925
0,-0.195525,-2.651680
1,-0.269900,0.854138
1,-0.613622,-1.930010
1,-0.566805,-2.839146
1,-0.422413,-1.927438
1,-0.215911,3.011919
0,1.032151,4.999049
1,1.601342,5.428406
1,0.591254,1.108367
1,-0.741162,0.556393
1,0.803650,7.516852
1,0.558008,3.738420
1,-0.787998,1.891313
1,0.152959,0.711902
1,0.621915,3.649136
0,-0.062145,-1.418747
1,-0.538740,-3.374892
1,-1.891680,-4.006617
1,0.875588,2.828106
1,-0.852283,-2.715668
0,-0.072879,-1.393427
1,-0.619736,-0.260524
1,1.738194,5.255518
1,0.907919,4.723587
1,2.011112,5.760123
0,1.907669,7.753340
0,-0.353172,-1.772578
0,1.375210,5.623478
1,1.309198,4.388919
0,-0.225947,-0.273793
1,2.063922,7.734895
0,-1.567222,-3.861176
0,2.088822,6.301033
0,-0.543331,-1.623861
0,1.851814,7.686506
0,1.851957,7.080778
1,0.581902,3.819697
1,0.556867,3.140757
1,1.718942,7.651153
1,1.378467,5.277215
1,1.160298,4.108238
1,1.077424,5.927303
0,-0.195699,-2.656783
0,1.847525,3.819584
1,1.606450,5.968464
1,1.969604,6.577272
0,1.425240,6.122781
0,0.168539,-0.832950
0,0.646431,2.573299
1,-0.575598,4.168028
1,1.282364,5.741861
1,-0.420788,-1.292999
0,-0.727441,-0.161978
0,2.035459,6.301192
1,-0.568778,-2.669881
1,0.015861,-1.651284
1,0.321589,-0.775027
1,-0.185079,5.577948
0,1.231041,3.878431
1,1.773215,5.606805
1,1.462043,8.383687
1,0.741567,2.808960
0,0.142982,1.836581
1,2.147319,10.110335
0,1.416470,3.959705
1,1.181287,12.510781
0,-1.969142,-5.041356
1,-0.355651,-2.313504
0,-2.520675,-5.253834
1,0.556634,2.224124
1,0.897386,6.152519
1,1.323614,13.707681
1,-0.744598,-1.921374
1,0.721787,4.291356
1,0.898281,2.264228
1,1.202318,5.871873
1,1.552458,3.754212
0,1.285016,1.959492
1,1.337042,5.093164
1,0.916001,1.624868
1,1.712620,6.197580
1,-1.181763,-4.217568
1,0.098759,-1.228107
1,2.056313,5.129811
1,-0.608591,0.224672
0,-0.447135,0.093512
1,1.470536,4.191066
0,1.703063,5.547639
0,1.646365,6.255231
0,1.572160,6.322738
1,0.527892,1.601041
1,1.945891,2.337898
0,1.984278,6.462666
0,1.257874,4.072456
0,-0.406275,2.824319
1,2.211365,46.185349
0,0.029020,-1.543765
1,1.884870,5.715329
1,1.591851,7.239319
0,0.493708,1.522771
0,1.510317,9.447832
1,0.898109,3.641564
0,-0.341509,-1.215300
0,1.095843,2.020195
1,0.967585,4.795133
1,1.874003,7.124196
1,2.022335,5.808148
0,1.507086,4.760531
1,1.321450,6.399249
0,-1.337813,-4.087333
1,-0.188115,-0.212177
0,1.784548,5.581826
0,1.354846,4.629297
0,1.746529,5.317774
0,1.893658,7.190441
0,0.547256,0.646926
0,1.070693,4.087349
1,1.852171,5.991629
1,1.021173,5.897826
1,-2.076060,-3.079884
0,0.106130,-1.107394
0,1.542149,6.454035
0,0.157399,0.448741
1,0.913778,4.668074
1,1.939398,8.749320
0,0.597294,3.616646
1,-0.039470,-1.520886
0,0.915393,5.261919
0,1.668955,6.277116
1,1.612015,5.411808
0,1.444834,3.973613
1,0.705969,8.371381
0,1.325187,2.838122
0,0.809242,2.881638
0,0.555887,1.745839
0,-2.155008,-5.541823
1,1.039167,6.633511
1,1.748945,8.930877
1,-0.335059,0.478203
1,2.026508,5.990113
1,0.959810,5.561398
0,1.925428,6.419463
1,1.000414,2.673585
0,0.944143,3.613291
1,0.262100,-0.317287
1,1.127221,2.806444
1,0.404404,2.047983
0,0.252813,1.417962
1,-0.066728,1.217440
1,1.822598,5.392309
1,1.428637,4.807260
1,1.964261,8.948175
0,0.465428,0.071585
0,1.293640,5.529546
0,0.199196,-0.756234
0,1.425566,4.340149
1,1.294520,3.871183
0,0.728626,1.049415
0,0.806980,2.601619
1,1.879861,5.823837
1,1.425690,5.890126
0,0.966072,2.792881
0,-0.316576,-2.491642
0,1.667254,4.189362
1,1.368160,5.431938
1,1.088577,0.512093
0,0.247609,3.854401
0,0.368210,-0.588368
0,1.511531,12.394365
0,0.991157,4.671056
1,1.499229,17.510165
1,1.951219,9.333119
1,1.451335,4.174439
1,1.439249,6.264000
0,-0.048799,0.841834
1,1.574192,4.297411
1,0.915829,4.137615
0,-0.559936,-2.081006
0,0.031820,0.130353
1,1.709401,8.336775
0,1.659026,2.891558
1,1.656709,2.730944
1,0.408360,1.668992
0,-0.987867,-3.408037
1,-0.380764,-0.456860
1,1.816075,9.168634
1,1.538904,8.841655
0,0.310233,0.201803
0,-0.366724,-1.632088
1,1.089262,3.225365
1,1.203836,5.950452
1,1.562954,2.725535
1,0.983396,2.651593
1,1.527492,6.761845
1,1.688512,5.069366
1,-0.103609,-1.743654
1,-1.924397,-3.964389
0,0.746538,-0.928769
0,1.869280,5.652533
0,0.062187,-0.350442
1,-0.682774,-3.065339
1,1.476902,4.172963
1,0.695093,4.314261
1,1.668667,7.464098
1,1.532537,6.588677
1,0.889540,6.297923
1,0.011265,-0.209690
1,0.312779,3.370152
1,1.353298,5.049084
0,1.515987,5.000076
0,1.974731,7.398072
0,-0.125306,-1.763807
0,-0.827548,-3.825413
1,0.787078,5.489190
1,0.569536,2.205585
1,-0.353459,0.396879
1,1.249510,2.919254
0,-0.464480,-1.109886
0,-0.160382,-1.871059
1,2.123961,8.555782
1,1.334139,7.135514
1,2.211365,46.185349
0,-2.427984,-6.606322
1,1.218363,1.933391
1,0.869374,3.809831
1,0.656172,6.329564
1,1.185102,2.617244
1,0.314460,5.072442
1,1.868034,6.115784
1,2.089038,7.686097
0,0.143577,-0.400462
1,0.352333,1.122280
0,0.620700,0.056604
1,1.553371,6.406262
1,1.955894,5.831597
1,1.594780,4.131101
1,-2.109934,-0.046530
0,-0.237712,-0.805318
0,1.498794,20.689249
0,1.157079,4.897596
0,0.932201,8.629544
0,1.544929,2.462997
1,0.352824,3.409716
0,-0.053700,-1.838510
0,1.459862,3.864666
0,-0.216081,-2.128824
1,0.720325,3.296955
1,1.185251,5.962852
1,1.526639,5.999833
0,1.673098,3.683131
1,1.296254,7.086105
1,2.067515,6.821375
1,2.085793,9.103083
1,1.632349,5.724504
1,2.108805,7.793422
0,1.301754,6.320933
1,-0.176392,-1.029279
1,0.343528,1.282221
1,1.842486,7.185506
1,1.539268,4.558891
0,1.538860,5.559153
1,1.661744,5.877237
1,0.105921,-0.210927
1,1.958467,6.045433
0,-0.206493,-0.281894
0,-3.155640,-7.350839
1,0.173866,0.874640
0,1.168826,4.555978
1,1.737137,7.797025
1,1.350525,5.033475
1,0.785063,2.890188
1,0.552728,4.273584
1,1.660228,5.196953
1,-0.472383,-2.289586
1,1.848655,5.746935
1,0.835917,4.226043
1,-2.397335,-7.608070
1,-1.080442,0.522662
1,-0.551807,2.765750
0,0.840570,1.442538
1,1.010264,10.444584
1,1.667636,7.965950
1,0.339084,3.247088
0,0.183031,3.955380
1,1.829743,6.549719
1,1.703116,9.450684
0,-0.293520,-0.305924
0,-1.062147,-2.781328
0,-2.049738,-0.989791
1,1.722919,8.717495
1,-0.369832,-1.467121
0,1.577932,4.222940
1,1.102770,5.691751
1,1.930281,7.389058
0,0.391358,0.765193
1,0.470366,1.196413
0,-0.163553,-2.981359
1,1.788046,13.694388
1,1.547663,8.692512
1,0.161360,1.225680
1,1.232131,2.267701
1,0.773298,2.056325
1,1.974202,7.517832
1,0.607636,-1.264846
1,1.677168,9.714576
0,0.583745,1.430350
1,1.533316,3.593286
0,0.251228,-0.916645
0,1.814768,7.403980
1,1.198117,5.167183
1,0.338425,4.071340
0,2.080830,6.370414
0,-0.488253,-0.093569
1,1.825701,8.145762
0,-0.605157,-2.977858
1,0.649512,3.328673
1,-0.044675,1.144616
1,1.999366,6.808038
0,-1.374989,-4.839065
1,0.933766,6.069896
0,-0.412113,-2.675210
1,0.383952,0.208481
1,1.498138,7.503528
1,-0.311361,0.083088
0,0.210379,-0.435812
1,1.937022,5.635920
1,0.556468,3.482706
1,2.075348,5.227763
1,2.140890,5.480941
0,0.553223,0.702623
1,0.141536,-0.086323
1,0.711835,0.965446
1,1.827359,6.408368
0,-0.735482,-2.766330
0,0.223882,-1.052214
1,1.482692,6.233432
1,1.746868,5.562901
1,-0.160727,1.308388
1,1.084466,4.783486
1,1.785720,3.641121
1,1.099655,6.199361
0,-0.127951,-1.695123
1,0.835440,3.999189
0,-0.493843,1.802842
1,1.350910,5.158285
1,1.423817,3.919301
1,0.006422,-1.491989
1,0.876804,5.873786
0,-0.621122,-2.671316
1,2.048270,6.465132
1,1.427651,5.333783
1,-1.071886,-2.354736
1,1.384617,5.805170
1,1.573135,12.515367
1,-0.526712,-1.439286
0,-0.853034,-1.379294
1,2.211365,46.185349
1,2.162176,11.627743
0,1.525322,4.885006
0,0.621844,1.640537
0,1.083797,2.201585
1,1.193988,3.119915
0,1.305821,1.557168
1,1.435646,4.112487
1,0.664504,4.176711
1,1.865449,4.945918
1,1.354699,3.996923
0,-0.709494,-2.114948
1,0.814248,3.208764
1,0.328859,3.329741
1,0.732480,3.597838
0,-0.140548,-1.720499
1,1.420186,3.751968
1,-0.336448,3.181965
1,1.613189,4.676250
0,1.046075,5.894584
0,-0.092549,-1.138162
1,1.343114,3.290813
1,-0.261099,-0.883706
1,1.997619,8.773344
1,1.848551,6.117626
1,0.001493,-0.403151
1,0.644689,5.469199
1,0.000757,2.337834
1,2.178807,12.647358
1,1.965664,6.349029
1,1.625071,7.193390
1,-0.624892,-1.280618
0,2.075030,9.550067
1,-1.092220,-3.550698
0,1.292366,5.311906
1,1.109998,5.518835
1,1.959502,8.116462
1,-0.388379,-2.334866
1,2.211365,46.185349
1,1.342426,7.148157
1,2.071095,11.814962
1,0.281568,3.080771
1,0.163253,1.514142
1,1.247311,10.409641
0,0.088076,-0.652113
1,1.160877,4.670102
0,0.313819,-0.337678
1,1.197265,4.282465
0,1.177985,2.490558
1,0.196311,2.148887
1,1.564916,7.858097
1,0.851607,7.721595
1,1.526511,5.878059
1,1.807266,6.792256
1,1.654566,4.130516
1,1.596184,5.966586
1,0.894599,4.181918
1,0.638001,3.433799
1,1.677629,6.236893
1,1.260639,5.143141
1,1.597532,4.857357
1,0.709370,1.221789
1,-0.424962,-2.623996
0,-0.699993,-1.813713
1,1.573431,6.127528
1,-0.546320,-1.779292
1,2.003611,7.446687
0,-0.489836,-1.483312
1,1.491600,5.931639
1,-0.619220,-3.060174
1,-0.439319,-2.253803
0,-2.572404,-8.074438
1,-0.729782,-1.037809
1,1.877118,6.885405
1,-2.075713,-1.715470
0,0.114305,-1.032501
0,-0.079058,-1.675998
1,-0.708126,-2.672385
1,0.227289,0.220466
1,-0.507127,-1.956011
0,-0.616303,-3.087100
1,-0.031657,-1.205033
1,-0.637392,-3.284327
