y,rr,eta
0,-1.223486,-3.959343
0,1.513312,6.668327
0,0.356581,3.581682
1,0.172827,0.145476
0,0.658228,1.138075
0,-0.546387,1.789866
0,-1.577097,-0.155774
0,1.028204,8.273299
0,0.622983,7.467137
0,1.037731,3.659328
0,0.155760,-1.275999
1,-1.797189,-2.797161
0,0.428378,-0.958265
1,0.361557,-1.575633
1,1.051799,0.997561
0,0.118931,-0.594990
0,2.151236,6.029618
0,-0.278313,3.374652
1,-1.251479,-3.627615
0,0.647463,-0.394715
0,-0.254234,0.151122
0,-0.281810,-2.556437
1,0.313891,0.521900
0,-1.454558,-5.274000
1,0.823529,2.811334
0,0.428164,0.225400
0,0.437734,2.198030
1,-0.163182,-2.416626
1,-1.950513,-7.155596
1,-0.438440,3.924472
0,-0.625175,1.365483
1,0.243474,-0.292719
0,0.231816,1.084993
0,-1.918294,-7.218411
0,-0.244463,2.462194
1,-0.407754,-2.288663
0,-2.374678,-6.920316
0,-0.199649,0.889677
0,-0.424499,0.415340
1,-0.489650,-1.862740
0,-1.580477,0.310897
0,-0.044869,2.659030
0,-1.105863,-3.728530
0,-0.791668,-1.959672
0,-0.525721,0.492040
1,-1.555184,-6.425704
1,-1.187986,-3.291417
0,-1.037131,-4.124520
0,0.716074,0.067754
1,-0.969791,-0.771253
1,0.166267,7.436753
0,-0.386596,-3.665199
0,0.768320,0.657092
0,-0.475215,-0.679215
0,-1.662258,-2.735910
0,0.530882,-0.239225
1,0.725681,0.002642
0,-0.497101,-0.452990
0,-0.360209,-0.071401
1,-1.205815,-4.035567
0,-1.736573,-5.960002
1,-0.393302,-1.932908
1,0.877834,1.081762
0,0.687314,0.749215
1,0.868891,0.201126
1,-0.952799,-0.429054
0,0.980853,0.042447
0,1.237916,2.213532
0,-1.237889,-1.766772
0,-1.590075,-5.873101
0,0.296240,3.250701
0,-1.021905,-3.943317
1,0.932997,2.966843
0,-1.383160,-5.031135
0,-0.350595,-0.870344
0,-0.142355,2.583349
0,0.832238,3.597432
0,-0.662150,-1.167988
0,-1.429402,-3.753840
0,-0.595384,0.686812
0,-1.578137,-3.621790
0,0.242115,1.750595
1,0.773650,1.353629
0,0.625419,1.666243
0,0.536102,2.030821
0,1.083142,-0.570050
0,1.450656,2.267516
0,-0.419106,-3.157185
0,-0.062519,0.146095
0,0.860318,2.400977
0,-0.834835,-3.919914
0,0.734581,5.221591
0,-0.635691,0.200984
0,-0.704777,-1.851622
0,-0.151696,-2.712699
0,0.074399,-2.757501
1,0.482712,-1.018028
0,0.505249,0.798159
0,0.630992,2.424635
0,-0.133193,-1.195349
1,0.855961,3.224615
0,-0.474430,4.030599
0,0.072308,-3.092276
0,-1.964563,-6.445822
1,-0.515677,-4.274372
0,-0.313032,3.600782
0,0.486597,-0.513159
1,1.136418,1.658060
1,0.024676,0.132223
0,0.747520,0.582264
1,1.923250,3.056317
1,-0.136723,-1.104320
0,-0.381438,0.033876
0,-0.660229,-1.809651
0,-0.922222,-4.449645
0,0.353366,3.893905
0,1.142309,2.724533
0,-0.223029,-0.754397
0,0.091229,1.240580
1,-0.427887,-0.064585
1,0.757539,2.788988
1,-0.236480,0.799377
0,0.767929,-0.359202
0,0.368114,3.055862
0,0.132466,-2.011843
0,-0.303278,2.298707
0,1.713489,4.500504
0,-1.175746,-4.467766
1,-1.261092,-5.615589
0,-0.132416,-1.993811
1,0.553866,0.519600
1,-1.054896,-3.504331
