y,rr,eta
0,-0.282412,-2.689360
0,-0.601192,-1.955476
0,0.713441,0.427580
0,1.268969,6.200242
0,-0.372888,-2.257898
0,-0.106798,-0.742990
1,2.269753,7.646401
0,0.533079,2.304345
0,-2.033049,-4.627167
0,0.581228,2.667627
0,-0.713928,-1.705488
0,-0.334369,-2.179506
0,0.279285,0.917020
0,0.038542,1.012872
0,0.858190,5.604573
0,-1.285336,-5.200257
0,0.458821,0.821013
0,1.293125,2.163137
0,0.290866,-1.180997
0,-0.395181,-0.688587
0,-0.260832,-2.442643
0,-0.688098,-0.980331
0,-0.201433,-1.286765
0,-0.935199,-5.226789
0,-0.787351,-3.536954
0,0.192103,3.216707
0,1.121839,3.175898
1,1.351284,5.194717
0,-0.672962,-2.842627
0,0.601848,0.991864
1,2.361110,18.909938
0,-1.436408,-5.202536
0,0.088136,-1.617036
0,0.624533,-0.227193
0,-0.632277,-4.797926
0,-0.101689,1.617922
0,-0.014055,1.633181
0,1.025588,1.263666
0,-0.555363,-0.996015
0,0.791674,4.779307
0,0.036777,-1.476233
0,-0.522482,-2.648417
1,2.265053,9.296069
0,-1.218548,-5.228054
0,-0.068750,-1.687591
0,0.175650,0.683438
0,-0.243935,0.276624
0,0.230690,0.648896
0,-0.139890,-0.676692
0,-0.723808,-0.992567
0,0.375027,2.687075
0,0.846685,2.426577
0,-1.433138,-4.620304
0,0.569548,-0.919562
0,0.818545,6.823843
0,-1.670462,-6.686216
0,0.625817,2.041711
0,1.269620,9.245223
0,-1.658515,-7.338972
0,0.077872,2.086973
0,0.972370,5.634057
0,-0.620280,-0.108117
0,0.042554,0.494883
0,2.096898,8.778437
0,0.630309,3.861284
0,-0.938850,-2.349411
0,1.311801,5.866104
0,-0.652698,-2.410782
0,1.232867,3.910194
0,-0.537951,0.750605
0,-0.885858,-2.274475
1,2.217135,27.031140
1,2.459656,9.622414
0,0.296269,0.705422
0,0.528702,4.215827
0,1.140505,11.927897
1,2.062197,8.255365
0,1.114388,6.317286
1,1.201716,3.330432
0,1.085200,5.435632
0,-0.183431,-0.560284
0,1.377264,14.922552
0,1.677805,6.150605
0,1.001931,9.990976
0,0.659844,4.940135
1,2.424777,8.012254
0,0.545499,0.905075
0,-0.379189,-3.275362
0,-0.909141,-0.447670
1,2.003215,7.761652
0,0.417128,1.135724
0,1.762078,7.459260
0,0.973601,6.711519
0,-0.011400,-1.024679
0,1.890703,7.935609
0,-0.812698,-3.745721
0,0.676572,0.463369
0,1.652366,7.737792
0,1.163387,2.851989
0,-1.190585,-5.374761
0,-0.887705,-3.521814
1,1.920545,5.365503
0,-0.551655,-2.565862
0,-1.291225,-4.704085
0,1.152460,4.161261
0,-0.983190,-5.132998
0,-0.346877,-2.522644
0,-0.637449,-3.875847
1,1.566388,8.700445
1,2.404183,9.781721
0,-0.281907,0.272431
0,0.183663,-0.434120
0,-1.162467,-3.090354
0,-0.257065,1.106778
0,0.992264,2.830370
0,-0.211116,1.574982
0,-1.854831,-5.844691
0,-0.045314,-0.961472
0,-0.092879,0.917818
0,0.908161,4.486306
0,1.528187,10.241165
1,0.674417,10.260200
0,-0.670265,-2.886268
0,-1.128574,-5.196542
0,0.352591,1.956376
1,0.693362,0.415628
0,-0.733142,-4.180573
0,-1.193148,-5.141594
0,-0.179115,0.008427
0,-0.451038,2.005696
0,-0.698609,-4.199658
0,-0.205191,-2.346996
0,-0.178383,-2.712582
0,0.562434,2.588298
0,-0.664786,-4.280966
0,0.233840,0.801453
1,2.260471,12.130140
0,0.235566,5.365029
0,0.283140,0.317522
0,-0.478530,-1.174634
0,-0.376859,-1.510064
0,0.279867,-0.686076
1,0.977806,2.760624
0,1.087267,4.915686
0,0.650372,0.011499
0,0.820066,5.209229
0,0.570898,5.246596
0,0.535404,3.023850
0,0.681402,1.060096
0,0.447140,2.075931
1,2.224525,9.696718
0,-0.079035,-1.368344
0,-0.071159,8.782037
1,1.788823,8.795252
1,2.395717,8.480243
0,-0.888439,-5.152704
0,-0.076380,-1.488859
0,-0.444760,-3.955227
1,0.815884,6.733183
0,0.325057,1.591557
0,0.894125,3.264397
0,0.046124,-2.637385
0,1.246500,2.002873
0,-0.293115,-1.699216
0,-0.824570,-4.282859
1,-0.327533,-2.069824
0,1.566841,5.702060
0,-0.089613,30.973398
0,-1.107707,-4.400462
0,1.172890,3.672095
0,-0.255245,-2.771880
1,-0.881485,-4.240067
1,1.240234,9.063332
0,0.350001,2.171232
0,-0.214626,0.076592
0,-2.147526,-3.604817
0,-0.279885,-1.604136
0,0.263552,-0.648836
0,1.442901,6.223277
0,-0.984709,-1.228117
0,-1.244598,-1.791877
0,-0.131252,0.535846
0,-0.178653,-0.107624
0,-1.394488,-6.614207
0,0.501968,4.095699
0,-0.946610,-4.268628
0,1.871400,5.835017
0,-1.625320,-6.557012
1,2.331781,10.087921
0,-0.870492,-4.596584
0,1.557779,3.514673
0,0.019642,-2.628362
0,-0.499385,-2.306741
0,2.124103,10.346503
1,2.031472,5.546823
0,-0.811466,0.142087
0,-0.637049,-1.438416
0,0.035132,3.892737
0,0.776216,0.454311
0,-0.715996,1.463892
0,-1.551098,-5.736119
0,-0.215517,-3.300939
1,2.457168,8.366007
0,-0.836905,-2.875532
0,-1.488063,-6.645986
0,-0.600045,-2.445089
1,-0.762570,-2.244543
0,-0.504716,-2.534471
0,0.423557,-1.200415
0,0.958211,3.149317
0,0.400422,0.882637
0,1.312257,4.948635
1,1.892594,9.835523
0,-1.758200,-3.402193
0,0.564274,8.452708
0,-0.444992,-1.727159
0,-1.590340,-5.519429
0,0.700862,2.842855
0,-0.210257,-2.438520
0,-1.496837,-3.026337
0,-0.400836,-2.257929
0,-0.453678,-0.551974
0,0.634129,1.836122
0,-1.950729,-5.608739
0,-1.259640,-5.178924
1,0.141322,5.464456
0,-0.099011,-0.730206
0,-0.373161,-3.860456
0,-0.153393,-0.659501
0,0.634170,2.611484
0,1.482115,6.331252
0,0.007002,-2.032121
0,0.916973,2.993347
1,-0.792926,0.729093
1,1.327861,5.156393
0,0.614329,0.720229
0,-1.443433,-5.743002
0,-1.510932,-3.477498
0,0.054368,-3.010267
0,-0.743930,-5.354893
0,-1.939671,-8.322316
0,-0.167209,-2.115356
0,1.111300,4.631696
0,-0.504976,-1.867607
0,-0.767637,-3.958324
0,1.016069,1.830556
0,0.074569,-0.360409
0,-1.087853,-2.873849
0,-0.686190,-2.639898
0,0.090476,-1.484496
0,-0.169890,-3.310996
0,-0.465396,-0.893537
0,2.011282,9.074426
1,1.672827,6.016138
0,-1.224397,-4.733632
0,-0.412765,-0.884942
0,-0.209879,-1.445964
1,0.240341,6.704493
0,0.625890,9.975406
0,-0.647778,0.532061
0,0.380499,0.300476
0,-0.272031,-2.713673
0,0.028711,0.734486
0,-0.146212,-0.038345
1,1.091842,8.764478
0,0.472173,0.599446
1,1.788603,21.577492
0,-0.469295,-2.675589
0,-1.645166,-3.340687
1,1.110632,5.278687
0,-0.668360,-2.165393
0,-0.399307,-2.265527
1,0.144231,6.059662
0,-0.305756,0.960834
0,-1.212975,-5.434046
0,-0.239283,-2.038999
0,-1.678453,-6.677172
0,-0.399145,-1.070237
0,-0.022881,7.465237
0,2.024072,7.868226
0,-0.746033,-2.958687
0,-0.568309,-1.904636
0,0.533505,0.196308
0,-0.195863,0.481095
0,0.529595,10.852269
0,-1.144654,-6.121787
0,-0.058769,-0.427826
1,2.478012,8.847997
1,1.147163,22.570428
0,0.546588,-0.271406
0,-0.235735,-2.925860
0,-0.159413,-2.690347
0,0.046899,-2.167349
0,0.291366,0.494598
0,0.373310,0.527404
0,0.370946,-0.025737
0,-0.887662,-0.808798
0,-0.625641,-1.167861
1,-0.099205,0.438113
0,0.138982,-1.277257
0,1.314586,4.548145
1,1.636340,16.364828
0,-0.114348,10.626956
0,0.545768,1.486455
0,-0.551228,-1.047410
0,1.074021,1.485335
0,-0.302216,-2.881473
0,-0.058385,-0.026694
1,2.439324,8.642635
0,-0.143348,-1.621930
0,-0.597154,-1.670277
0,1.319790,3.503251
0,1.127063,3.864835
0,0.912558,2.765121
0,-0.687355,-4.473997
1,1.736803,7.317944
1,0.414048,2.328345
0,-0.674856,-3.661845
0,-1.118077,-2.833716
1,0.209193,-0.899282
0,-0.027881,-1.499200
1,0.461009,0.845408
0,0.396076,0.895952
1,1.540741,8.756401
