y,rr,eta
0,-0.033260,-2.131573
0,0.661171,2.324235
1,0.267013,-0.463883
0,-1.356150,-4.848648
1,1.169237,5.390492
0,-2.595110,5.653043
0,0.365630,4.165143
1,-0.155963,-2.376724
0,0.067080,0.314365
1,-0.331659,-4.465273
0,0.824827,1.973591
1,0.189584,13.720312
1,-0.184148,-3.629159
0,0.942207,-0.268834
1,1.540664,45.252139
1,1.540664,45.252139
1,0.245707,2.799889
1,0.524898,22.676410
1,-1.129424,16.519034
1,-0.699528,-0.210197
1,-2.243626,4.045724
1,-1.960979,31.588587
1,1.461283,5.376521
1,-0.662278,-1.677274
0,1.486752,7.614579
1,-2.265545,11.583201
0,-0.293419,-3.707193
1,0.123407,-1.092156
1,-0.535125,-0.449424
1,1.456882,1.570382
0,0.551282,-1.085450
0,-0.690054,-3.510905
1,0.157950,-0.972603
0,-0.768414,-4.460420
0,-0.901654,-5.862021
1,-0.340818,12.017252
1,-1.267173,0.274574
0,0.129644,-0.353158
0,-0.265352,-1.183523
0,0.681333,0.798660
1,-0.493735,-2.906854
0,1.270206,2.971254
1,-1.716895,8.128481
1,-1.709203,-0.410809
1,-1.348281,1.510274
0,0.451034,1.051688
1,0.092863,3.575930
1,0.488898,4.433130
1,-0.796284,-2.169373
1,0.062148,3.257178
0,1.215631,6.376013
0,1.047339,2.940373
0,-0.587811,-2.058886
1,-0.327126,-1.774267
0,0.385020,1.120684
0,-0.499003,-3.725737
0,-0.961376,-1.232011
0,-0.492479,-2.082610
0,-0.691352,-1.829679
1,-1.044562,-4.562796
0,-1.048709,0.858857
1,1.112464,1.885734
0,-0.034602,0.413733
0,-0.766973,-2.985694
0,0.332090,1.149946
0,0.196444,-0.655498
0,-0.567432,-1.496220
0,-1.240755,-3.817256
0,0.270278,-0.197611
0,-0.110088,-1.330420
0,1.433459,4.090862
0,-0.554673,-2.690574
1,-1.324460,-2.262813
1,0.338426,-0.104060
0,-1.049683,1.088382
1,-0.344453,-0.402786
0,0.588436,2.914341
1,1.303543,2.663087
0,-1.310886,-2.872126
0,0.488963,6.382119
1,-1.810935,8.580391
1,0.069398,-2.302517
0,0.817301,1.483862
1,-0.298063,0.044281
0,0.048982,-1.520159
0,0.246733,-1.447374
0,0.969807,1.434195
0,-0.353765,-2.428893
0,0.345440,1.361750
0,0.434585,1.022794
1,1.293752,4.360291
0,1.446946,2.335059
0,0.757901,0.551608
0,0.117638,-0.785568
1,0.309930,3.628538
0,0.365500,1.233006
1,-0.483014,17.153372
1,0.185241,0.344305
0,-0.155131,1.143592
1,1.289111,4.128784
0,-0.526316,-1.736815
0,0.491723,3.036298
1,0.316707,9.315309
1,0.549278,3.352123
1,0.543519,32.913523
0,0.992419,2.903974
1,1.454341,4.907893
1,-0.639385,14.650548
1,1.062036,6.305896
0,0.478678,1.755579
0,-0.614563,-3.744754
1,0.240756,-0.924819
0,-0.559579,3.417058
0,-0.274428,0.009738
1,-0.271827,2.665173
0,0.673152,4.157122
1,-1.157815,9.619352
0,0.621166,-0.745132
0,-0.337497,-2.657068
0,0.057872,-1.749910
0,-0.304941,-2.586272
0,-1.229935,-2.658125
0,-1.763941,-2.350011
0,0.098032,-1.471225
1,0.363893,1.320657
0,0.435707,-0.455531
0,1.164663,2.309058
0,-0.935800,-2.379979
0,0.725111,0.798622
0,-0.428586,-4.287928
0,1.153591,4.214927
0,-0.872900,-1.331043
0,-0.065846,-2.387398
1,0.503763,0.729855
1,0.745216,1.341604
1,1.390463,14.965874
0,0.681679,2.734306
0,0.506913,1.674756
0,-1.395945,-0.010518
1,-0.170728,-2.051701
1,1.403071,20.055358
0,0.131917,1.535127
1,1.250462,10.700915
0,-0.469166,1.336643
1,-0.170971,2.747991
1,0.481238,27.281465
1,-0.646610,-0.799010
1,1.093326,5.884209
0,-0.084759,-2.528409
1,0.378713,2.243926
0,-0.980106,-4.916429
1,-1.921749,15.738122
1,-0.997995,-4.254262
0,-1.480038,-0.748038
0,1.360142,2.089629
0,0.145299,-2.857303
0,-0.076774,3.114635
0,0.233812,1.372399
1,-0.192417,-1.252501
0,-0.838854,-3.471650
0,0.219676,0.940905
1,-0.177181,-4.660822
1,1.082012,2.100603
0,0.850556,7.615959
