y,rr,eta,pt
1,1.597201,3.934581,0.332605
1,-0.118723,-1.637330,-0.832701
1,-0.936009,-1.807867,0.020460
1,0.798334,3.338645,0.856179
1,1.799519,4.824133,0.561115
0,-1.127396,-3.772415,-0.380590
1,-0.355591,-1.211731,-0.085110
1,0.767437,2.709808,-0.704259
1,-2.524757,-2.724421,1.240927
1,-0.332364,-2.148025,-0.185194
1,0.224085,1.149001,-0.152674
1,1.237291,2.439165,-0.013675
1,0.798136,3.914490,0.662802
0,-0.172734,-1.994298,-0.976386
1,1.086158,1.635520,-0.280655
1,-0.081410,-2.416245,-0.850835
0,-0.079413,7.103362,2.179139
1,2.010018,8.808208,2.323009
1,-0.441485,-0.924459,-0.314237
1,-1.091317,-2.913543,0.144689
0,0.124195,-0.100913,-0.826468
0,0.415189,0.383477,-0.455724
1,1.280831,11.363948,1.933035
0,0.910831,1.436809,-0.674981
1,-0.419595,-2.684287,-0.981606
1,-0.491947,-2.179349,0.098394
1,-1.249714,-4.628612,-0.146843
1,-0.741812,-3.322714,-0.806998
0,-0.130212,1.645426,0.276345
0,0.364696,-0.444447,-0.932015
1,-2.028577,-6.287771,-0.397226
1,-0.677122,-2.856889,-0.608418
1,-0.695532,-3.526650,-0.444431
1,0.242910,-1.503038,-0.839331
0,-0.291489,-0.532259,-0.921990
1,-0.819271,-2.015395,1.430184
1,-1.480954,-3.355446,0.584245
1,0.515269,-0.697618,-0.803016
0,-0.817012,-1.498468,0.006920
1,-0.107490,-2.239031,-0.678324
1,0.221656,-0.806494,-0.316704
1,-1.323510,-5.538819,-0.635493
1,0.371682,2.154591,0.260804
0,0.775899,-0.280405,-0.420671
1,1.327711,4.761246,1.420115
0,-0.024433,-0.853041,-0.470383
1,0.344723,2.031886,-0.364741
1,-0.262844,-2.065235,-0.853103
1,-0.778400,-3.667729,0.208676
0,-0.702224,-3.080366,-0.715034
1,2.037289,6.431870,0.626546
0,0.648812,0.866181,-0.568613
0,-0.430510,-1.741567,-0.308414
0,0.751633,5.312641,2.311411
1,-0.329336,1.022432,0.818378
1,-1.515764,-4.636457,0.356652
1,1.011228,3.905495,2.025587
1,-1.361179,-4.843975,0.509568
1,-1.469508,-3.448404,1.090238
1,-0.454996,1.979742,0.536739
1,1.517516,4.922928,1.168915
0,0.686928,-0.804191,-0.612912
0,0.354957,-0.996038,-0.110638
0,0.477471,-0.064083,-0.884549
1,-0.328007,-0.287557,0.501604
0,0.393425,0.433239,-0.379659
1,1.690418,7.349814,1.925238
1,1.328299,3.174305,-0.271298
0,-0.127057,-1.182328,0.682496
0,-0.312009,-1.600785,0.154529
1,-0.466798,-1.898493,0.244624
0,-0.294998,-2.040654,0.409833
0,-0.236742,-1.233249,-0.327343
1,-0.214469,-1.071523,-0.850252
1,1.553695,4.876697,-0.116700
1,0.072949,-1.179573,-0.882605
1,-0.163066,-0.729638,-0.119806
1,-0.862513,-3.354232,0.586499
1,-1.242584,-4.425863,-0.612400
1,-0.173772,-1.922494,-0.924718
1,1.335595,4.895037,0.905399
1,-0.602751,-2.499199,-0.503178
1,0.645997,0.391871,-0.891425
1,-0.517511,-0.008947,-0.127532
1,-0.029129,-0.577329,-0.270620
1,0.335385,-0.953193,-0.635763
0,-0.680801,-3.246816,-0.871189
1,-0.517482,-2.156542,0.163022
1,0.627755,2.617832,1.275924
1,-1.006964,-3.164697,-0.190456
1,-0.459341,-2.397939,-0.707440
1,-0.077630,-1.735238,-0.979054
1,-0.188660,-1.245275,-0.427639
1,-0.701433,-2.663082,-0.427811
1,0.179838,-0.998040,-0.369250
1,-0.162416,3.176182,1.397147
0,-1.922022,-4.095815,0.915663
0,0.438525,-1.462743,-0.593429
1,-0.779828,-2.603536,-0.236647
1,0.156837,-0.037603,-0.845100
1,0.028440,-0.963215,-0.647757
1,0.780604,1.554460,-0.344464
1,-0.417794,2.617174,2.683272
1,1.302869,4.291504,1.142599
1,-0.557826,0.324433,-0.411944
1,-0.114578,-1.745784,-0.915675
1,1.068290,2.624281,-0.154515
1,-0.089680,1.048964,-0.806116
1,0.883311,2.383718,-0.559339
1,-0.437544,-1.738508,-0.885054
0,0.146547,1.601399,-0.875735
0,-0.130085,-2.342213,-0.706498
1,-0.216876,-1.012930,-0.212895
1,-0.641066,-2.983577,-0.765050
0,-0.271235,-1.494518,-0.442146
1,-1.026268,-3.480567,0.220117
0,0.752297,2.698372,-0.091000
0,-0.385946,-2.043535,-0.602606
0,0.455982,0.313988,-0.581839
1,-0.319057,-3.146897,-0.901814
1,-0.036316,0.736226,0.652036
1,-1.717409,-3.280641,-0.096103
0,-0.309633,-2.014497,-0.728492
1,-2.153373,-3.477483,0.601642
1,-1.963768,-3.505764,0.811591
1,-0.469934,-3.468887,-0.836004
1,-2.004538,-2.717449,1.435050
1,-1.182180,0.095802,2.400802
0,-0.592313,3.941208,3.341057
1,1.329662,8.062031,1.923719
1,0.365383,0.378867,-0.363641
0,0.187431,0.076858,-0.232213
1,1.849947,5.323398,1.402327
1,-0.699192,-3.031741,-0.687189
1,-0.206066,-2.069014,-0.964326
1,-1.344463,-3.343478,-0.260774
0,0.142791,-0.867988,-0.800605
1,-0.851591,-1.192926,0.284485
1,1.852128,9.312507,1.789563
0,-0.201690,-2.605798,-0.751913
1,-0.223937,1.067474,1.240137
1,-0.678801,-2.062385,-0.055453
1,-0.542918,-2.725521,-0.774236
1,-0.409629,-1.815193,-0.991513
1,-0.214838,3.157254,0.892118
0,1.831037,7.412395,1.699552
1,1.564954,5.550096,2.104347
1,0.647308,1.431721,-0.766624
1,-0.706710,0.757112,-0.419966
1,0.894423,8.008333,2.126915
1,0.720013,4.363245,1.122757
1,-0.834181,1.842633,1.759414
1,-0.093225,0.121283,1.519808
1,0.503087,3.459413,2.688937
0,-0.072663,-1.355074,-0.725504
1,-0.418080,-3.008090,-0.616347
1,-1.742272,-3.667950,1.460090
1,1.371169,4.353113,1.646789
1,-0.898329,-2.816992,-0.157669
0,-0.106074,-1.393170,-0.687952
1,-0.628185,-0.186704,-0.631034
1,1.617803,5.169116,1.147426
1,1.134863,5.544995,1.739114
1,1.771342,5.352748,1.572998
0,1.824047,7.792316,2.568018
0,-0.409557,-1.859775,-0.430291
0,1.275518,5.567702,2.077979
1,1.204584,4.294933,1.925189
0,-0.296405,-0.412185,1.539337
1,1.951448,7.720406,1.682348
0,-1.518886,-3.761885,0.375571
0,1.870007,5.974163,1.222038
0,-0.550308,-1.574336,-0.555750
0,1.733430,7.667531,0.878385
0,1.682514,6.875330,2.204250
1,0.605764,4.050570,1.717157
1,0.744291,3.818978,1.291921
1,1.316808,6.808786,2.265549
1,2.076145,7.424556,1.831314
1,1.090325,4.111532,1.424640
1,1.451199,7.187130,1.678058
0,-0.250100,-2.744285,-0.755136
0,1.788152,3.890003,0.528702
1,1.646888,6.319475,1.887778
1,1.677515,6.039761,1.635644
0,1.319814,6.057152,2.331918
0,0.301261,-0.381423,0.417356
0,0.608740,2.605220,1.895780
1,-0.496061,4.578547,-0.547524
1,1.209149,5.752583,2.332862
1,-0.427593,-1.232091,-0.553675
0,-0.272694,1.184410,-0.362311
0,1.985847,6.452202,0.739017
1,-0.577175,-2.644942,-0.652949
1,-0.067155,-1.782967,-1.032118
1,0.266792,-0.801274,-0.991641
1,0.327714,7.165453,2.035526
0,1.127129,3.778160,1.715772
1,1.843217,6.050949,1.326416
1,1.756518,9.478788,2.087510
1,0.583011,2.500873,2.465004
0,0.044254,1.728867,-0.591860
1,2.211927,10.644689,1.430897
0,1.104218,3.298203,1.427495
1,1.217669,12.973625,1.983247
0,-2.037351,-5.300430,0.302746
1,-0.346020,-2.220685,-0.801559
0,-2.554203,-5.446455,0.598172
1,0.473196,2.163895,0.073058
1,1.556270,8.201776,1.586939
1,1.836234,15.517452,1.967985
1,-0.719959,-1.815571,0.194059
1,0.602760,4.140061,1.784826
1,0.847891,2.293522,0.630423
1,1.360345,6.516209,2.572029
1,1.407314,3.592865,-0.132822
0,1.136700,1.746771,-0.300356
1,1.082419,4.603877,1.780439
1,0.724035,1.247182,0.735546
1,1.321938,5.380221,1.267245
1,-1.267096,-4.459421,-0.588732
1,0.073683,-1.191392,-0.892187
1,1.917530,5.016704,0.468622
1,0.083188,2.194430,1.432435
0,-0.427259,0.260521,-0.705926
1,1.155420,3.526822,1.487743
0,1.851892,6.189753,1.998077
0,1.570374,6.288686,2.012835
0,1.543919,6.482730,2.197708
1,0.480633,1.607453,0.858223
1,1.828784,2.235806,-0.101428
0,1.923761,6.551734,2.111071
0,1.161025,3.994614,1.800707
0,-0.499496,2.693416,1.115686
1,3.195943,50.019519,1.921032
0,-0.037717,-1.628968,-0.981871
1,1.635197,5.270598,1.776584
1,1.230229,6.497347,2.215664
0,0.473942,1.573695,2.032082
0,1.859498,10.730929,1.572517
