y,rr,eta,pt
0,-1.013923,-3.650336,0.079031
0,1.604634,5.855822,1.055572
0,2.152276,16.091549,0.576258
0,1.416271,4.603649,0.549452
0,-0.696338,-3.609588,-0.500277
0,0.271514,4.969468,0.031318
0,0.419434,-0.224397,-0.588355
0,-0.613140,-3.201452,-0.080912
0,0.063614,-0.781036,-0.292878
0,0.431531,4.625112,3.040205
0,-0.345739,-1.983869,-0.638233
0,-1.173417,-3.678512,-0.819790
0,0.574940,2.138579,0.749231
0,-0.003237,-1.343153,-0.553954
0,-0.029091,1.205714,1.555285
0,-0.228063,-1.497146,-0.526547
0,-0.367587,-2.767564,-0.842608
0,-0.081221,-2.295920,-1.064043
0,-0.698769,-3.704742,-0.561469
0,-1.818808,-4.382398,0.223822
0,0.055256,-1.197881,-0.565323
0,-0.068634,5.048019,3.993488
0,0.808895,3.215275,1.046716
0,0.800432,6.074155,2.448885
0,-0.791357,-1.875242,0.289346
0,0.542831,4.438623,-0.558890
0,0.970093,3.109797,0.369274
0,-1.730671,-5.983933,-0.460741
0,1.132051,3.039891,0.011096
0,-0.332429,-1.880951,-1.184688
0,1.054864,2.366565,0.285051
0,-0.217053,-1.027683,-0.222766
0,-1.573342,-3.923184,0.664234
0,-0.188523,-2.570670,-1.048898
0,-1.226298,-4.547641,-1.320026
0,0.779704,1.743821,0.084390
0,0.419599,1.732952,0.469604
0,0.063417,1.294378,1.439678
0,0.153997,1.168069,-0.597619
0,-0.654275,-1.311238,0.417385
0,-0.388424,1.962033,1.581559
0,0.090500,-1.751497,-0.719709
0,0.246705,1.924720,1.229127
0,0.807495,4.266274,0.000000
0,-1.050268,-3.845897,-0.875078
0,1.283969,5.907639,1.408716
0,-1.353988,-3.728185,-0.212645
0,0.320496,2.311097,-0.421303
0,0.147788,-1.506712,-0.363811
0,-0.801822,-3.018589,0.110441
0,0.141950,-0.177898,-0.321492
0,-0.708319,-1.515685,-0.212911
0,-1.393951,-6.646715,-1.267350
0,0.717284,1.152897,0.091010
0,-0.351333,-0.541368,-1.109924
0,-0.327105,-1.597661,0.185567
0,-0.434351,-2.947784,-0.543496
0,-0.432555,-3.256891,-1.353027
0,1.823885,6.650752,1.482322
0,2.888237,53.087617,4.040386
0,0.021120,0.187917,-0.133337
0,-0.411203,-3.039551,-0.355167
0,-0.182659,-1.606836,0.199014
0,1.328604,3.441586,0.505274
0,-1.055902,-3.971776,-0.951401
0,3.007843,35.012818,4.333424
0,0.048254,-1.336758,-0.055815
0,-0.250393,-2.631727,-0.380586
0,-1.479753,-4.693691,-0.047941
0,1.550236,8.643702,0.719851
0,-0.441324,0.627329,-0.425210
0,-0.220899,-2.596275,-0.412475
0,1.155887,2.181615,-0.332276
0,0.211980,-0.691736,0.373421
0,-0.949652,-4.570242,-0.680437
0,0.149532,0.582749,0.486438
0,-1.227868,-3.741685,-0.167136
0,1.007346,4.833974,1.491051
0,2.993656,46.968228,2.565493
0,0.065354,-1.179078,-0.275524
0,1.738414,8.766570,2.813745
0,-0.099113,-0.923951,-0.672698
0,-0.017303,-2.020608,-0.699705
0,-0.353910,0.939296,-0.968769
0,-1.682868,-6.312174,-0.483202
0,-0.605885,-3.435201,-0.256531
0,1.103218,2.357820,-0.109602
0,0.927884,3.408657,0.656810
0,-0.160822,-1.681861,-0.190774
0,-0.328367,-2.322119,-0.017199
0,-0.100813,1.639659,1.992748
0,0.773695,3.259430,0.256288
0,-0.190751,-0.547226,0.355477
0,0.290592,-0.511267,-0.244290
0,-1.281469,-6.226659,-1.191861
0,-0.185096,-2.293275,-0.863510
0,1.585526,6.879201,0.615826
0,0.688269,0.809148,0.500866
0,-1.738376,-4.523340,-0.027560
0,0.429061,5.607794,3.428789
0,-1.018256,-2.154411,-0.062001
0,0.223683,1.115878,0.417386
0,0.223178,0.311700,-1.026409
0,0.779189,1.726794,-0.222512
0,-1.775658,-2.896286,-0.310935
0,-1.189737,-4.939914,-0.773081
0,-0.075517,0.947712,0.873359
0,2.853131,32.913552,3.176792
0,2.951479,13.799125,4.567758
0,0.610958,0.355047,-0.849879
0,-1.249036,-2.925833,0.733987
0,-1.152201,1.515852,-0.819414
0,0.043744,-0.561180,0.193365
0,-0.036621,-1.005412,0.039710
0,1.525703,6.297617,0.920046
0,0.665195,2.294543,0.092291
0,0.702152,0.517022,-0.616141
0,0.306325,2.489171,0.025127
0,0.576073,1.851933,0.844825
0,-1.438147,-4.879467,-0.552179
0,1.389228,4.701977,0.669219
0,-0.568419,-0.002925,-0.025985
0,0.527682,0.197283,-0.799747
0,-0.057390,1.482486,0.912615
