y,rr,eta,pt
0,-0.680127,-2.703193,-0.496320
0,-0.289716,5.437071,-0.348188
0,-0.064334,-1.528954,-0.861750
0,0.024984,-2.351225,-1.601572
0,-1.395982,-0.634722,1.119877
1,0.048299,5.491958,0.227628
0,0.195228,-1.633983,-0.838727
0,-0.368658,-2.334338,-0.836897
0,1.111030,4.354635,-0.815592
1,0.660934,-0.549578,-0.979219
0,0.058077,2.298380,0.960188
0,-1.301865,-3.815198,0.515756
0,-0.482226,2.916769,0.052779
0,0.007926,-0.897557,-0.563084
0,-1.289208,-1.712405,0.762143
0,0.760304,5.157063,0.410545
1,1.031402,16.674719,1.939461
1,1.011363,20.607011,1.145469
0,0.255496,-0.072142,-0.465514
0,0.680439,1.143415,0.154928
0,0.437110,3.127054,0.808539
0,-1.266752,-2.784876,0.569305
0,-0.044218,-1.502264,-0.881763
0,0.153091,-0.852597,-0.809657
0,0.403382,1.749847,1.104525
0,1.075944,3.663353,-0.634595
0,-0.816895,-2.512927,-0.103045
1,0.916884,3.340145,0.630446
0,0.313607,-1.273325,-0.223407
1,0.777444,2.878692,1.170086
0,-1.302777,-5.461398,-0.621582
1,0.172501,1.441178,0.148171
1,0.614706,1.324445,0.405931
1,0.470677,3.031510,0.086008
1,1.097103,7.882239,0.467541
1,0.253223,4.398093,1.447575
1,0.764753,20.133220,0.697159
0,1.038463,3.927511,1.396514
0,-0.745002,0.278140,0.506280
1,-0.050425,3.306045,1.864989
1,-0.977624,6.500936,0.519419
1,-1.312078,-2.420565,-0.276326
1,-1.126030,-1.298585,1.920763
1,1.068441,0.334446,-1.147036
1,0.686987,8.086379,4.354348
0,-0.874908,-0.462229,-0.349730
1,-1.078288,3.672537,2.308136
0,-1.365956,-3.594044,-0.985247
1,0.072144,-1.920038,-0.801217
1,0.621842,7.681925,0.645845
0,-1.704541,-3.824438,-0.496996
0,-0.668879,-3.295378,-0.927597
0,-0.086169,-1.198878,-1.183798
0,0.406354,-0.355744,-0.358115
0,-0.686687,-1.986159,0.012377
1,-1.023081,-2.839727,-0.526972
0,-1.429851,-5.019464,-0.664920
0,-2.147756,-3.507159,-0.614056
1,0.826847,3.312898,0.783822
0,-0.678687,-1.948995,0.022788
0,0.436212,-1.950126,-1.518455
0,-0.295547,-2.371399,-1.002393
0,0.482909,1.563934,0.231547
0,0.842217,0.316331,-1.319041
1,-1.581584,-6.398183,-1.328670
0,-0.635131,-3.946418,-1.442636
0,0.318625,-1.224800,-0.791640
0,0.261885,-0.251073,-0.601546
0,-1.190119,-2.267681,-0.403833
0,0.184699,0.094103,-0.215056
0,1.134769,5.062577,0.221068
0,-0.627239,-3.068034,-0.849939
1,0.027198,0.316841,-0.351861
1,0.401720,3.758757,2.497761
0,-0.052430,-2.106855,-0.692188
0,0.677986,2.549689,-0.051733
1,0.206512,-0.537318,0.490728
0,-1.384305,-4.934378,-1.285378
1,1.114386,5.441721,2.299032
0,-2.937842,4.817137,1.327362
0,0.352422,4.306735,1.194604
