y,rr,eta,pt
0,1.216896,2.870687,-0.494703
0,0.645464,1.379626,-0.433353
0,0.734807,0.603008,-1.141633
0,0.719555,-1.002611,-0.898271
0,0.579608,0.949133,-0.605256
0,-0.632835,-2.411344,0.713927
0,-1.673289,-1.752747,1.834721
0,-1.180356,-0.297054,1.899058
0,0.960352,2.495221,-0.263767
0,0.861296,-0.590001,-0.883901
0,0.662647,-1.563712,-1.177664
0,-0.063377,4.159748,2.846272
0,0.406398,-1.499308,-0.642927
0,0.385810,-0.960362,-0.230621
0,-0.746350,-0.143069,-0.149784
0,0.828680,-0.555835,-0.797870
0,0.000000,-0.951979,0.513188
0,0.317062,0.619924,-0.330831
0,0.323181,0.140181,-0.674491
0,0.780305,1.285681,-0.756292
0,-0.068449,-1.229782,0.451899
0,0.778198,1.332924,-0.719572
0,0.975692,1.636115,0.437624
0,0.039514,-0.312601,-0.445170
0,1.201909,1.113443,-0.356764
0,1.014792,3.967866,0.651087
0,1.211514,1.797371,0.098103
0,0.102944,-2.348914,-0.650336
0,0.828680,-0.555835,-0.797870
0,0.792220,0.360246,-0.094248
0,0.558192,0.364616,-0.968743
0,-0.664509,-1.525991,0.061944
0,0.612648,0.994555,-0.637029
0,-0.167818,-2.517986,-0.249387
0,1.509650,2.663718,0.127269
0,-0.009476,3.598134,2.354557
0,1.416341,1.418853,-0.555621
0,-0.271831,0.145570,0.467425
0,0.203460,0.904090,0.083103
0,0.997990,4.565276,-0.228585
0,0.244378,-0.558408,-1.007136
0,1.169456,2.258986,-0.827219
0,0.267385,-0.185091,-0.792832
0,0.771400,3.095631,-0.812060
0,0.730718,2.193112,1.291641
0,0.652260,-0.688707,-0.552340
0,0.450266,0.360884,-0.764876
0,0.377004,2.762284,1.036904
0,-1.408394,-4.122818,1.013234
0,1.986574,3.914969,0.080767
0,0.122759,-0.592713,0.526958
0,0.048591,2.208090,1.281648
0,-0.937301,2.091673,4.412178
0,0.720461,0.831329,-0.956206
0,-0.048387,-1.073661,-0.803638
0,0.619094,0.341453,-1.101270
0,0.790571,2.268229,-0.096060
0,0.662647,-1.563712,-1.177664
0,1.378150,2.594926,0.331212
0,-2.310770,2.549007,4.705541
0,-0.546497,4.731959,4.166362
1,-2.310770,2.549007,4.705541
0,-3.127925,0.264727,6.013252
1,-2.241458,1.098801,4.894679
1,-2.239198,4.156228,5.680741
1,-1.631811,3.595518,5.456086
0,-2.262203,0.913194,4.805930
1,-1.214664,4.324594,5.162613
1,-2.237471,3.856892,5.470313
0,-1.337412,0.199608,1.217963
0,-0.683605,2.840830,3.120077
0,-2.310283,3.340600,5.252348
1,-1.365180,-1.382944,1.501227
1,-1.891349,2.532082,5.216714
1,0.384988,7.932190,4.598926
1,-1.965519,3.344275,4.595397
0,-1.965519,3.344275,4.595397
0,-2.310770,2.549007,4.705541
1,0.566715,10.046727,4.389260
0,-0.279894,5.617015,4.268792
1,-3.292912,-1.184421,5.326122
0,-4.161325,-8.444773,0.638339
1,-3.379201,0.448832,5.296117
0,-1.216970,0.971861,2.847116
0,0.716130,8.493381,4.353804
0,-0.802779,3.125811,3.545234
1,-1.158288,5.420811,5.813296
0,-2.188073,-7.875018,-0.091650
0,-0.571198,2.529461,2.689604
1,-4.106802,-1.615978,6.584386
0,-1.257582,-2.739543,1.681900
1,-2.755766,-2.020520,2.394902
0,-2.394618,-8.075274,0.164881
1,-3.346072,-0.316450,6.028400
0,-1.099110,-1.652716,2.130785
0,-2.786972,-3.470253,2.776645
0,-3.321534,-10.620488,0.176815
1,-4.137981,-8.548943,0.521603
0,0.650095,3.878512,2.612069
0,0.698373,6.566608,3.054548
1,-0.803817,6.698126,6.019067
0,-0.748400,1.572143,2.366158
0,0.528845,9.858196,5.656437
0,-1.038592,-1.987865,1.783117
1,-2.237471,3.856892,5.470313
1,-2.237471,3.856892,5.470313
1,-2.237471,3.856892,5.470313
0,-2.280340,0.319914,4.430108
0,-3.292543,0.122412,6.229673
1,-1.965519,3.344275,4.595397
1,0.296999,8.606749,5.233996
1,-3.037039,3.336205,6.639506
1,-2.237471,3.856892,5.470313
0,-0.957987,1.233277,3.857784
0,-0.719618,0.198202,1.360408
1,-3.860867,-6.682539,1.282968
1,-1.380880,2.692262,4.351082
1,-3.105778,-0.882336,5.177183
0,-1.737129,-2.143035,1.686782
1,0.790388,7.836372,3.757142
1,0.704138,9.031539,4.749118
0,-1.977549,-3.641097,1.110098
0,-1.667133,-4.994356,0.905115
1,0.276567,5.803968,2.008521
0,-0.138990,7.432425,3.930237
0,-2.343706,-7.120840,0.727909
0,-3.247978,-7.988871,1.857046
0,0.683942,8.179680,2.873124
0,-1.514758,-4.597371,0.888330
0,0.858685,7.676744,3.516043
0,-2.658576,-6.910034,1.476085
0,-1.526456,-4.669434,0.860844
0,-0.840307,2.735580,3.347001
0,-0.649050,1.738362,2.291129
0,-2.747844,-6.325154,0.726362
0,-1.465726,-5.421543,0.224255
1,-2.050503,-1.265659,4.218514
0,-1.570913,-1.362225,1.909107
1,0.276567,5.803968,2.008521
0,-1.076779,-1.474025,2.211714
0,-2.273389,-6.360786,1.119317
0,-0.593080,1.569050,3.392096
0,0.464698,7.332679,4.031620
0,-1.027243,-0.711363,1.319490
0,-0.555998,-1.061220,1.501158
1,-0.744431,1.303046,2.172365
0,-1.690255,-4.685868,1.162802
1,-2.280340,0.319914,4.430108
1,-3.250795,3.647109,7.263526
0,-2.239198,4.156228,5.680741
1,0.370113,6.242832,3.458435
1,0.575973,8.964249,4.947723
0,-2.535111,-3.771948,3.411296
1,-1.210845,12.898359,8.437514
1,-0.701132,1.465949,2.202261
1,0.370113,6.242832,3.458435
0,-2.400247,-5.320580,0.756560
0,-2.279956,-0.740369,2.370527
0,-1.576090,-4.381481,1.155037
0,0.689920,5.888235,2.601320
0,-2.147611,-4.528962,0.821054
0,-0.803650,0.922598,2.022396
0,0.012099,2.488266,2.870508
0,-2.101715,-4.745492,0.583433
0,-3.379201,0.448832,5.296117
0,-2.213933,-2.643998,0.927025
0,-1.508757,-2.505007,0.999467
0,0.913059,7.941938,2.270346
0,-1.511341,-1.642495,1.601221
1,-1.486817,-1.190193,1.867278
0,-0.716839,6.742793,4.558407
0,-2.507124,-6.878602,1.208124
0,-2.158578,-2.907576,3.289130
0,-1.143015,-1.818595,2.099993
0,0.456856,5.596978,2.845610
1,0.651757,6.952003,3.410391
0,-0.706032,-0.115473,2.442562
1,-1.768049,11.863866,10.112755
1,-1.428449,5.871808,6.642148
0,0.411157,8.970844,5.267559
1,-2.237471,3.856892,5.470313
0,-0.497971,1.737319,3.326598
1,-1.300143,1.460463,2.019115
1,-1.296729,-0.882929,3.041459
0,-2.921829,-5.325641,0.425597
0,-1.417345,-1.584829,1.461319
0,-0.826000,0.222973,1.581046
0,-1.815758,-2.889418,1.320731
0,0.734060,8.153736,2.759303
0,-1.690255,-4.685868,1.162802
1,-1.008098,2.704819,2.321494
0,-1.996582,-3.476003,1.260742
0,-1.954086,-3.233313,1.347380
0,-1.911972,-2.399960,1.843457
0,-1.212320,0.597917,2.579473
0,-1.860030,-3.303939,1.118593
0,-0.941295,-0.999177,2.281118
0,-1.417345,-1.584829,1.461319
0,-0.185517,4.723779,3.470190
0,-2.163203,-4.165481,1.102388
0,-3.068254,-6.205279,1.422216
0,-1.583528,-1.441988,1.878046
1,1.045149,6.627640,3.758624
0,-0.458286,-0.672144,1.583466
0,-2.089568,-3.275615,1.577271
0,-0.667636,1.248733,1.987885
0,0.207862,4.933795,2.863020
0,0.110576,0.925766,1.600966
0,-1.407596,-2.901052,1.857104
0,-3.198349,-5.779259,0.640668
0,-1.815758,-2.889418,1.320731
0,-3.750448,-7.695373,0.370923
1,0.678562,8.535959,3.129940
0,0.856137,5.685544,2.143116
0,-3.819490,-10.625447,1.125915
1,-0.816254,6.943488,4.887447
0,0.676829,7.719911,3.893783
0,0.067503,5.119984,3.260344
0,0.809043,3.629806,0.810743
0,0.995377,3.096793,1.410678
0,-1.118877,-2.295863,0.398388
0,0.276270,-0.938712,-0.006105
0,0.589319,3.614783,1.220653
1,0.192517,3.459734,0.547216
1,0.448145,7.717910,3.004656
1,-2.525990,-1.136081,3.892538
0,-0.734896,0.942644,0.579560
1,-0.851274,-5.604898,-1.077990
0,-0.325851,-2.253146,0.236167
0,0.753862,3.959439,2.469572
0,-1.742486,-3.352006,-0.464703
0,0.699211,6.181031,2.786147
0,-0.265588,-1.545886,-0.714912
0,-1.568084,-3.816997,1.530314
0,-0.501121,0.008437,2.136330
0,-1.157421,-4.992910,-0.068905
0,-0.096812,-2.545218,-0.404057
0,-0.805184,-1.682210,0.222943
0,0.308035,4.847180,1.286282
0,-1.194637,-4.852809,-1.225960
1,-0.536429,0.505703,1.222765
1,-0.601052,-3.219839,0.093694
0,-1.505795,-4.078118,-0.094706
0,-0.109270,-0.317737,1.161070
0,-0.164288,-1.616309,0.367772
0,1.228611,3.005290,-0.423974
0,1.228611,3.005290,-0.423974
1,-0.777895,2.110548,2.795125
0,-1.369546,-3.393565,1.443526
0,-0.076862,-2.499151,-0.410343
0,-0.503504,-4.515617,-0.989511
0,-2.617349,-3.769769,0.919740
0,-0.012866,-2.372370,-0.445034
0,-0.728130,-2.988007,-0.827992
0,-0.919896,-4.950765,-0.494099
0,-0.674491,-1.738705,-0.066148
0,-0.023858,3.790195,1.189779
0,0.368367,0.473815,0.795116
0,-0.017566,-2.511919,-0.532604
0,-1.476452,-3.228565,-0.888179
0,-0.601052,-3.219839,0.093694
0,-0.681081,-3.032756,-0.948956
0,0.847868,2.561635,-0.002642
0,0.184808,3.739052,2.080423
0,-1.338433,-1.966957,-0.279230
0,-0.724216,-2.807887,-0.710847
0,-0.263380,0.767620,0.881685
0,0.847868,2.561635,-0.002642
0,-0.787171,-3.820587,0.034033
0,-2.617349,-3.769769,0.919740
0,-0.780791,-4.102753,-0.173413
1,-1.338433,-1.966957,-0.279230
0,-0.995183,-3.185751,-0.453979
0,-0.560358,-4.293332,-0.726947
0,0.630548,1.378497,0.919585
0,0.596877,2.891420,0.705668
0,-0.105104,-2.674365,-0.477558
0,-0.585190,2.373832,2.608682
0,-1.133762,-3.645819,0.817952
0,-0.912151,-3.479871,0.508864
0,-0.488938,-3.427343,-0.264347
0,-0.934125,-3.969198,0.212309
0,0.520100,2.271484,0.423572
0,-0.325851,-2.253146,0.236167
0,-0.735817,-4.172730,-0.307865
0,0.583635,0.388687,0.324430
0,-1.252150,-5.219622,-1.369760
0,-0.369955,-0.181515,0.428801
0,-0.889924,-0.374636,-0.035376
0,0.580306,1.971992,0.101172
0,-0.265588,-1.545886,-0.714912
0,0.556954,1.196930,0.934728
0,-0.871977,-0.990878,0.829076
0,-1.728833,-3.925437,-0.887601
0,-0.626178,-0.671865,0.579630
0,0.066174,-0.200642,0.906489
0,-1.682633,-4.708123,1.132823
0,-1.471205,-2.441135,-0.353358
0,-2.549581,-6.866239,-0.027293
0,-0.140946,-1.595494,0.337524
0,-0.696487,-3.321558,0.205868
0,-1.709992,-5.987424,0.299950
0,-1.252150,-5.219622,-1.369760
1,-2.211849,-1.186328,3.256855
1,0.224993,-1.472695,-0.277504
0,-1.285973,-6.345794,-0.759121
0,-0.453687,-2.356521,-0.916016
0,-1.056106,-3.964575,-0.876345
0,-1.239187,-3.676327,-0.326679
0,-0.097574,-2.211030,-0.171359
0,-0.126762,-1.733649,0.214796
1,-0.995183,-3.185751,-0.453979
