y,rr,eta,pt
0,-1.497534,-4.303461,-0.336119
1,0.829141,2.100492,1.124934
0,1.379177,2.030173,-0.271983
0,-0.550191,1.357727,-0.007670
0,-0.475541,-1.188415,-0.727840
0,0.344434,-0.396429,-0.860031
1,1.342415,3.524608,1.128512
1,0.364237,2.502615,1.108070
0,-0.709933,-3.465201,-1.262678
0,-0.716993,-2.474158,-0.859530
0,0.236565,-1.176387,-0.601169
0,0.144171,0.389624,0.066955
0,0.740266,-1.290952,-1.347859
0,0.139794,-1.679102,-1.356118
0,-0.968308,-5.183651,-0.773092
1,0.082346,1.554984,1.583794
0,-1.019428,-2.682774,-0.129252
1,0.590889,4.309178,1.628450
0,-1.254438,-1.949840,0.827445
1,1.273577,3.201620,0.740595
0,0.848813,-0.535452,-1.032732
0,1.628087,6.238434,1.867665
0,-1.259402,-2.196140,0.370409
0,0.857130,2.951457,0.179691
0,-0.258118,0.934931,1.806019
0,-1.323646,-3.053843,-0.100183
0,-0.544577,0.945005,-0.303991
0,-0.875392,-2.127017,-0.316328
1,0.942082,4.529124,1.108847
0,-0.209707,-1.575143,-0.319525
0,1.072818,7.496541,0.543218
0,0.659974,1.519622,0.750496
0,-0.705456,-1.926265,-0.502487
1,-1.720403,-5.728408,-0.895782
1,-0.650987,-2.761626,-1.480808
0,-1.236798,-4.716558,-1.120717
0,-1.015763,-0.130610,-0.146934
1,1.028298,4.134195,1.558972
0,-0.531964,-1.329928,0.466590
0,-1.202966,-3.964913,-0.665336
0,1.508934,4.574676,1.240464
0,-0.776361,-2.754427,-0.643792
1,0.092747,-0.796480,0.232917
0,-0.409365,-0.821984,-0.008667
0,1.517377,3.004306,0.137703
0,-0.165449,-1.542395,-0.381526
0,-0.147217,4.379486,0.720171
1,0.067231,0.555861,0.329159
0,0.560900,1.179297,0.112317
0,-0.092979,-1.764729,-1.266205
1,-1.833823,-4.258580,0.338218
0,-1.221807,-4.984232,-0.742399
0,0.736796,-1.403159,-1.122756
0,0.564992,0.404682,-0.431502
1,1.036566,1.625888,-0.488560
0,-0.227892,0.379123,0.475298
0,-1.131958,1.675419,0.436694
0,-0.908469,-3.245541,-0.730908
0,0.038313,-1.814036,-0.367050
1,-1.288309,-1.520635,0.893117
0,1.113630,3.414395,1.193785
1,-1.847522,-3.462094,0.323338
0,-0.084545,3.653008,0.097604
0,-0.427683,-2.218398,-0.051555
0,0.333024,2.380424,1.083226
0,0.263345,2.482995,-0.785245
0,0.924052,3.355124,0.034888
0,-0.414459,-0.938371,0.512754
0,0.490813,2.588860,0.333411
0,0.480007,2.024422,1.147941
0,-0.229491,0.334994,0.447822
0,0.419674,0.669509,-0.266384
0,-1.203365,-3.972386,-0.669743
0,-1.478473,-5.270729,-1.041877
0,-0.896607,-2.113046,0.326131
0,0.223517,-1.149681,-0.557732
0,-1.345641,-4.900739,-1.039956
0,-0.366121,0.547625,0.264098
0,0.412384,-1.142736,-0.914206
0,1.190167,7.888397,0.589886
0,-1.173626,-2.987063,-0.637051
0,-0.506107,-2.021883,-0.653875
0,0.249313,6.633727,1.521467
0,-0.260247,-0.881934,-1.223709
0,-1.188154,-3.103931,0.198188
0,-0.967606,-2.668242,-0.218326
0,1.404503,5.696532,1.920387
0,0.802148,3.565820,1.302182
0,-0.802000,-3.405904,-1.045534
0,-1.126409,-2.508600,0.195909
0,0.009513,0.093825,0.712072
0,0.237692,-2.001274,-1.470207
0,-0.787662,-2.295758,-0.600906
0,-0.469817,-1.876683,-0.030613
0,-1.302395,-2.787476,0.043478
1,1.435546,4.901508,1.310894
1,-0.321448,-0.667435,0.818412
1,0.960324,4.433710,1.304038
0,0.199048,-1.568234,-1.096645
0,0.350629,0.960664,0.067153
0,-0.667959,-3.200389,-1.159733
0,-0.759869,-2.968923,-0.823759
1,0.012889,5.288570,0.746839
0,0.093046,-0.914536,-1.329867
0,-0.257900,0.091751,0.333853
0,0.149788,-0.363664,0.423290
0,0.410775,0.989544,0.860398
0,0.060879,0.002737,-0.337526
0,-1.347581,-6.606362,-1.328128
0,0.738905,3.138336,1.719573
1,-0.448713,-1.270004,-0.243404
0,0.957446,4.028305,1.917338
0,-1.172668,-1.378654,0.770152
0,-0.020692,1.432416,0.807770
0,-0.760523,-0.930138,0.884326
1,-0.170881,1.432510,0.799023
0,1.287453,1.829320,-0.827714
1,1.411653,8.086563,1.783853
0,1.328222,1.771965,-0.649282
0,1.421153,5.017228,1.418497
1,0.270396,1.322121,0.174634
1,-0.951298,-0.163100,-0.292730
0,-0.082518,-3.225024,-1.112242
1,1.664641,4.760974,1.071523
0,0.362242,-1.645429,-1.166127
1,-0.759054,0.378893,1.491190
0,-0.497974,-1.164237,-0.075989
0,0.112874,-1.746325,-0.462825
0,0.296179,2.542736,0.673808
1,0.526444,1.605222,1.065153
0,-0.424745,-1.322071,-0.325281
0,-0.529292,-2.933040,-0.943892
1,0.030911,1.527262,1.366896
