y,rr,eta,pt
0,0.451382,3.564535,1.109824
1,0.805391,7.136026,0.604450
1,1.519506,43.352273,0.463582
1,-0.128693,-0.110409,0.332492
1,0.000000,0.087290,0.182780
1,0.908583,3.189074,0.741575
0,0.933554,1.476277,-0.945993
0,-0.141427,-0.690801,0.408353
1,-0.248812,0.959459,0.475847
1,1.519506,43.352273,0.463582
0,1.014836,0.812611,-0.602951
0,-0.081505,-2.757240,-1.705662
0,0.947823,1.675182,-1.387180
1,-0.205559,-0.976000,0.306157
1,0.100574,-0.882708,0.185186
0,-1.561650,-5.725397,-1.233613
0,-0.960749,-6.785412,-2.034238
0,-0.049200,-4.058712,-1.838451
0,0.674491,1.683640,0.520902
0,-0.100720,-1.824510,-0.771963
1,0.648601,2.401407,0.676276
1,-0.219335,0.848678,0.885958
0,0.915091,1.874180,0.071410
0,0.455028,1.354105,0.191200
0,0.846099,1.269146,-0.320977
1,1.018888,5.470253,0.244435
0,0.624896,-1.140387,-2.023880
0,-0.442400,2.501426,-0.517942
0,-0.911757,-2.573623,0.642054
0,-0.686125,-5.498815,-2.126947
0,0.472537,-1.113734,-1.007513
1,0.093156,0.665175,-0.106019
0,-0.663840,-0.240726,0.425800
0,-2.273185,-8.473904,-0.789322
0,-0.281618,-0.749290,-0.464406
0,-1.873911,-6.335615,-0.401759
1,-0.622231,6.841616,0.510236
1,0.875390,4.441001,0.237554
0,0.629532,-0.382305,-0.725830
1,0.984624,2.427501,-0.178806
0,0.430232,-0.233500,-0.063077
1,1.519506,43.352273,0.463582
0,1.519506,43.352273,0.463582
1,1.519506,43.352273,0.463582
1,-0.582915,-0.139152,0.310119
1,0.430403,1.062620,0.571818
1,0.180271,3.405253,0.484388
0,0.191085,-0.798507,-0.564257
1,0.552561,2.056515,0.008876
0,-1.347991,-3.176660,0.028672
0,0.711487,-1.617472,-2.110236
1,0.875840,3.238461,0.874080
1,-0.334583,1.334369,1.055493
0,-0.651645,-2.027042,-0.705739
1,1.007076,2.736233,0.647019
1,-0.183940,-1.011365,0.216057
1,0.323523,0.063580,0.497678
1,-0.240586,-0.651693,0.112807
0,0.499655,2.216483,0.298903
1,1.074143,0.615421,-1.537199
0,0.427223,-1.240889,-1.009299
0,0.285725,0.726984,-0.551675
1,0.309948,1.145557,0.965750
0,-1.919476,-9.953937,-2.524952
1,-0.166867,2.953275,0.965216
0,0.251874,2.346213,-0.113894
1,0.014012,1.412634,0.809118
0,-1.038556,-4.544120,-0.892209
1,-0.435190,1.307754,0.701493
0,0.278876,-0.306732,0.263851
0,0.139842,-2.440878,-1.393369
0,0.050464,-2.782265,-2.074892
0,-0.537903,-1.947660,-0.336151
1,0.646823,3.699520,0.725954
0,-0.048965,-1.384588,0.101388
1,-0.739747,0.219443,0.468163
1,0.046761,7.617873,0.678256
0,0.065439,0.205709,0.123601
0,-1.140428,-5.877591,-1.296204
1,0.724954,3.624708,0.450534
1,-0.372577,-1.488590,0.257977
1,0.229763,1.249230,-0.502744
0,-0.923906,-5.694404,-1.689618
1,0.330693,-0.013837,0.405583
1,0.963434,1.704928,-0.215464
0,0.647384,0.531838,-0.498996
1,-1.011045,-1.234948,0.393247
0,-0.600177,-2.095461,-1.497503
0,-0.493048,-1.178033,-0.909099
0,0.900430,-0.226403,-0.695246
1,0.788296,6.689486,0.226289
0,0.656035,-1.587671,-1.936825
0,0.872014,0.124751,-2.064897
1,1.010035,1.785773,0.923512
1,-1.252979,-3.537709,0.622377
1,0.496580,1.792369,1.089697
1,-1.318123,-5.503453,-1.068816
1,0.649915,3.523167,-0.633584
1,-0.025378,-1.676321,-0.236668
0,-0.169596,-1.015091,0.174971
0,0.896380,2.533980,0.153085
0,-1.115845,-4.007143,-1.365697
0,1.007703,0.776399,-1.802990
0,-0.900253,-5.787406,-2.431838
1,-1.143620,-3.448329,0.420697
0,-1.118479,-5.189773,-0.702238
1,-0.124885,1.734027,0.884967
1,-1.171920,-2.861129,0.458722
0,-0.530988,-0.345555,0.570887
1,-0.288497,-1.904576,0.236064
0,-1.159422,-6.057406,-2.008985
1,1.103164,3.111140,0.750510
0,-1.382629,-5.087398,-0.505876
0,-1.533992,-5.685386,-1.268135
0,1.007878,2.716404,-0.558279
0,0.186858,2.583356,0.280932
1,-3.610652,-13.778394,-1.719160
0,0.257079,0.550774,0.540857
0,-0.157631,-3.478817,-2.189751
0,-1.677324,-6.899110,-1.450163
0,-4.282309,-14.269052,-1.609710
0,0.927565,-0.003546,-1.147434
0,-1.451723,-7.232193,-1.764095
1,-0.657644,-0.504131,1.344528
0,-1.987382,-5.850616,-1.421951
1,-0.315314,-2.045213,-0.419128
0,0.566181,-0.915395,-1.657059
0,-1.092689,-1.064099,-0.415598
1,0.044850,0.082971,0.653471
1,0.985122,2.368252,0.355987
1,0.249846,0.170218,-0.392840
1,0.479287,1.700355,1.047826
1,-0.267149,-0.024890,0.776000
0,-0.395095,-4.758996,-2.188257
1,-1.378250,-1.627603,0.390591
1,0.276841,1.099624,0.416721
0,-1.250792,-1.451710,0.815670
0,0.387690,-2.130033,-1.747897
1,-0.515263,-1.232821,0.281596
0,0.274474,1.230946,0.547294
0,0.145391,1.070352,-1.043460
0,0.018699,0.546595,-0.615591
0,0.418264,-1.598901,-1.324915
0,0.412555,4.161244,0.000000
1,-0.462811,-0.631117,-0.470284
0,0.747896,0.686225,-0.023732
0,-0.083937,-1.604076,-1.791553
1,1.038648,2.168209,1.210800
0,0.217503,-0.024544,0.691804
0,-0.607922,-5.167963,-2.018352
0,-0.589031,-2.369946,-1.194442
0,-1.223667,-3.398096,0.085648
0,-0.132970,-4.140483,-2.288774
0,-0.495510,-0.511642,0.912905
0,0.468223,-1.320580,-1.192120
0,-1.614111,-6.859537,-1.578189
1,-0.998754,-3.205802,0.271097
0,-0.445613,-2.753945,-0.749214
0,-2.173198,-10.674048,-2.542659
0,-2.875440,-9.196305,-1.081068
1,-2.399139,-8.708969,-0.682172
1,-0.414472,0.039867,0.038640
1,0.304510,0.623544,0.485589
0,-3.107877,-11.543472,-2.103280
0,-1.640981,-8.186958,-2.172827
0,-0.748606,-4.534071,-1.049647
1,0.956925,3.269586,0.691257
1,-0.451713,-0.829561,0.497133
0,-1.685626,-7.397318,-1.900278
0,0.946010,0.277680,-0.929380
1,0.794416,0.697023,-0.135308
0,-0.690274,-3.663321,-0.969897
0,0.369778,0.746593,0.431241
1,0.254453,2.644329,0.161700
1,0.934247,3.525825,-0.191101
1,0.352187,3.956135,-0.036201
0,0.240567,-0.911835,-0.801147
1,-0.688412,0.038189,0.754297
0,0.077370,-3.269981,-2.015044
0,1.067758,1.254930,-0.322595
1,0.673299,1.616065,-0.132186
1,0.397451,0.838368,1.037916
0,0.899969,0.448334,-0.054997
0,-2.476023,-9.399731,-1.135089
0,0.635645,-0.222210,-1.182418
1,0.813355,4.847659,0.192914
0,0.014580,-1.121422,-1.592373
0,-4.654080,-14.501939,-2.041304
1,0.663136,0.872588,0.374694
0,-0.999523,-5.744530,-1.539106
0,-1.901196,-7.456791,-0.799976
1,0.254271,1.371927,0.733713
0,-1.569338,-8.315475,-2.482126
0,0.261902,-1.922732,-1.814428
1,0.809843,3.512682,-0.470037
0,-1.240785,-4.140353,0.019684
0,0.481279,1.289001,0.060809
1,-0.144749,0.373879,0.833199
0,0.981515,-0.340290,-1.607620
1,0.480521,1.974771,0.712285
1,-0.221280,2.995583,0.555545
0,-0.643167,-2.447728,-1.126368
0,-0.295078,-1.561265,-0.013766
0,1.047006,5.381936,-1.689459
0,1.267993,16.187161,-0.917578
0,-0.588291,-2.448320,0.506020
0,0.284278,1.015004,0.317106
1,-0.049592,0.107877,0.924332
0,-2.348839,-9.212441,-1.882919
1,0.254359,-0.421489,0.219357
0,1.519506,16.958039,-0.846006
0,0.892077,-0.533833,-2.148961
0,-0.300904,-0.713724,0.804193
1,-1.148599,-4.076374,-0.161088
0,0.561593,8.980056,-1.156213
0,0.726227,3.316680,0.747676
0,-2.640841,-9.366549,-1.264338
1,0.415117,0.401960,-0.013870
0,-5.415653,-17.164037,-1.976375
0,0.113870,-2.610767,-0.894059
1,-1.955059,-3.868310,0.370862
1,-0.515337,0.337580,-0.599724
0,-0.226368,2.312547,1.106382
1,0.048943,1.615129,-0.274976
0,0.875355,1.003095,-0.057347
0,-4.923143,-15.119307,-1.329329
1,-0.167618,-0.286244,0.267874
1,0.413085,0.419408,-0.584232
0,-1.010591,-2.741925,0.149218
0,-3.011938,-9.459104,-1.564787
0,-0.409274,-5.623815,-2.377991
0,-0.460607,0.263135,0.963101
0,-1.424444,-3.981022,0.059244
1,-0.059118,0.412837,0.645891
0,0.248060,1.855854,0.023883
1,0.168780,4.503545,-0.221961
0,-4.638750,-13.604917,-1.231874
1,0.043407,0.940157,0.284671
0,0.562449,-2.182551,-2.255201
1,0.676897,-0.922928,-1.361869
1,0.771424,1.747668,0.919957
