y,rr,eta,pt
0,0.783727,6.178902,1.072797
0,-0.155743,-2.561806,-0.809365
0,2.239874,6.968390,1.202477
0,-0.131323,-0.153665,-0.670298
0,0.894916,3.283934,-0.254741
0,-0.072772,-3.021168,-1.285933
0,-1.401117,-2.388335,0.508505
0,0.232856,0.619767,0.352662
0,1.785190,7.758165,0.249879
1,2.634481,10.019571,3.151101
0,0.197837,0.256448,-0.720061
0,-0.633915,-1.353690,-0.243145
0,-1.452355,1.712709,1.667589
0,0.820032,2.634858,0.623796
0,0.693324,0.230015,0.090467
0,-0.258266,0.148417,0.373763
0,-0.293608,-1.744509,0.019881
0,-0.156242,1.072142,-0.958857
0,1.073368,3.636978,1.128710
0,-2.235878,-8.714862,-1.383992
0,-0.664557,-2.559764,-0.722964
0,2.079274,10.790549,0.305051
0,0.839941,4.050689,-0.507342
0,-1.014927,-2.573003,-0.358012
0,0.248206,1.062489,-1.146989
0,-0.869291,-4.603976,-1.449709
0,-1.076128,-4.337463,-1.461852
0,-0.031052,-0.844107,-0.155434
0,-0.557934,-0.214137,-1.080504
0,-0.505828,-3.123811,-0.528570
0,-0.460113,0.403335,-0.248158
0,-0.181079,-1.612656,-0.696349
0,0.995319,13.320309,1.167940
0,-0.762708,-3.341249,-0.187644
0,-0.751563,-2.728334,-0.377068
0,0.239265,-1.066255,-0.826233
0,0.407690,1.035931,0.602293
0,-1.584022,1.696072,0.723521
0,-0.761126,-3.394921,-0.523911
0,-0.334399,-2.439939,-1.271606
0,-1.020553,0.632578,-1.090210
0,-0.915749,-2.948258,-0.215175
0,0.534028,2.615155,-0.915478
0,-1.265521,-5.063613,-1.009812
0,-0.070889,0.005864,-0.083305
0,-0.018376,0.629018,1.135747
0,-1.060190,-6.064367,-1.502845
0,-1.122593,-4.040287,-0.871235
0,-0.115870,0.519272,0.950197
0,-1.190231,0.124844,0.659669
0,-0.775885,-1.427454,-0.022612
0,-0.465456,-3.155888,-0.331888
0,0.333273,0.453169,-0.843015
0,-0.585680,-0.734864,-0.499429
0,-0.787946,-4.332101,-1.417191
0,0.828328,3.167794,0.976689
0,-1.202684,1.284850,1.486151
1,1.871980,26.284341,3.427613
0,-0.738717,-0.428961,0.004982
0,-0.507551,-2.667924,-0.209825
0,-0.479717,2.722349,-0.086548
0,-0.144100,0.680953,1.708283
0,-0.672650,-5.002793,-1.213507
0,1.104122,3.676078,1.096939
0,0.108196,3.748298,1.275372
0,-0.639365,-3.714632,-1.274154
0,0.205216,-0.012312,-0.031831
0,-1.104451,1.030951,1.418663
0,0.234736,-1.251189,-0.353325
0,0.760654,4.673590,2.148072
0,-0.451313,-2.309416,-0.661543
0,-1.216280,-6.087523,-1.220285
0,-0.666475,1.586349,0.669067
0,-0.912265,-2.572134,-0.553791
0,-1.237318,-3.242965,0.788238
0,-0.314656,-1.840351,-0.006174
1,0.616054,2.417750,0.271546
0,-0.988553,-4.260049,-1.279701
0,-1.099589,-3.507213,0.341934
0,-1.180177,-3.480804,-0.670057
0,-0.517593,-2.931013,-0.076554
0,-0.638070,-0.610387,-0.609187
0,-1.010933,-1.221111,0.865889
0,0.189257,1.120201,-0.105980
0,-0.702466,0.498831,-0.606799
0,0.584034,4.894115,-0.026427
0,0.450196,5.345017,0.541589
0,-0.533901,3.100109,-0.313722
0,-0.072818,-1.911374,-0.221821
1,-0.269018,0.543202,-0.813023
