"size","rate","rep","scenario","tau","n_pos","n_neg","tau_op","sens","spec","ppv","npv","bal_acc","youden_j","g_mean","f1","f2","mcc","kappa","auc","auprc"
30,0.2,7,"B",0.4,63,437,0.397,0.365079365079365,0.949656750572082,0.511111111111111,0.912087912087912,0.657368057825724,0.314736115651447,0.588812434941883,0.425925925925926,0.387205387205387,0.364960294702242,0.358576453548521,0.752678798445389,0.474598313805553
30,0.2,8,"A",0.6,42,400,0.285,0.5,0.955,0.538461538461538,0.947890818858561,0.7275,0.455,0.691013748054263,0.518518518518519,0.507246376811594,0.470415053522573,0.470023980815348,0.8,0.571690526460382
30,0.2,8,"B",0.4,61,439,0.29,0.39344262295082,0.956719817767654,0.558139534883721,0.919037199124726,0.675081220359237,0.350162440718473,0.613526164504446,0.461538461538462,0.418118466898955,0.408765666163962,0.401120759721093,0.775028940587774,0.510423786253422
30,0.2,9,"A",0.6,41,400,0.24025,0.536585365853659,0.95,0.523809523809524,0.952380952380952,0.743292682926829,0.486585365853659,0.713972056568726,0.530120481927711,0.533980582524272,0.481359862341233,0.481317289423686,0.816310975609756,0.586350363866591
30,0.2,9,"B",0.4,60,440,0.34,0.383333333333333,0.952272727272727,0.522727272727273,0.918859649122807,0.66780303030303,0.335606060606061,0.60418364657435,0.442307692307692,0.404929577464789,0.384966553426738,0.379280821917808,0.813674242424242,0.516405405884492
30,0.2,10,"A",0.6,39,400,0.241249999999999,0.435897435897436,0.95,0.459459459459459,0.945273631840796,0.692948717948718,0.385897435897436,0.643508014015804,0.447368421052632,0.440414507772021,0.395203064456251,0.39503904455673,0.782788461538461,0.531910034264358
30,0.2,10,"B",0.4,62,438,0.31,0.370967741935484,0.952054794520548,0.522727272727273,0.914473684210526,0.661511268228016,0.323022536456032,0.59429085246379,0.433962264150943,0.393835616438356,0.375800162388273,0.369005552751136,0.67393946089262,0.460140964859802
30,0.2,11,"A",0.6,39,400,0.25025,0.717948717948718,0.95,0.583333333333333,0.971867007672634,0.833974358974359,0.667948717948718,0.825863960983455,0.64367816091954,0.686274509803922,0.6089707349123,0.604952248251038,0.90426282051282,0.663907375295124
30,0.2,11,"B",0.4,60,440,0.365,0.433333333333333,0.952272727272727,0.553191489361702,0.924944812362031,0.69280303030303,0.385606060606061,0.642379572489284,0.485981308411215,0.452961672473868,0.429385905381674,0.425407438361889,0.840587121212121,0.542771125794506
30,0.2,12,"A",0.6,40,400,0.305,0.6,0.9525,0.558139534883721,0.959697732997481,0.77625,0.5525,0.755976190101249,0.578313253012048,0.591133004926108,0.534887923311383,0.534461910519951,0.86465625,0.60215170603689
30,0.2,12,"B",0.4,57,443,0.3445,0.421052631578947,0.948081264108352,0.51063829787234,0.927152317880795,0.68456694784365,0.3691338956873,0.631816517039177,0.461538461538462,0.436363636363636,0.401999198367729,0.399682689421551,0.790681557166053,0.522044369251626
30,0.4,1,"A",0.6,81,300,0.50525,0.530864197530864,0.95,0.741379310344828,0.882352941176471,0.740432098765432,0.480864197530864,0.710155608056658,0.618705035971223,0.56282722513089,0.547659117154009,0.536464430824323,0.834938271604938,0.711652830960805
30,0.4,1,"B",0.4,120,380,0.51575,0.383333333333333,0.95,0.707692307692308,0.829885057471264,0.666666666666667,0.333333333333333,0.603462233007722,0.497297297297297,0.422018348623853,0.42331129804734,0.395318595578673,0.779857456140351,0.614655793846593
30,0.4,2,"A",0.6,78,300,0.4205,0.615384615384615,0.95,0.761904761904762,0.904761904761905,0.782692307692308,0.565384615384615,0.764601454756257,0.680851063829787,0.64,0.61394061351492,0.608695652173913,0.856175213675214,0.731366032820467
30,0.4,2,"B",0.4,117,383,0.5235,0.35042735042735,0.947780678851175,0.672131147540984,0.826879271070615,0.649104014639263,0.298208029278525,0.576305710605103,0.460674157303371,0.387523629489603,0.385757583883476,0.357653293365094,0.808663051482895,0.634260018248125
30,0.4,3,"A",0.6,77,300,0.46025,0.493506493506494,0.95,0.716981132075472,0.87962962962963,0.721753246753247,0.443506493506493,0.684712471648625,0.584615384615385,0.526315789473684,0.514393571997228,0.501615746180963,0.808766233766234,0.680803352667934
30,0.4,3,"B",0.4,119,381,0.455,0.436974789915966,0.950131233595801,0.732394366197183,0.843822843822844,0.693553011755883,0.387106023511767,0.644347263665427,0.547368421052632,0.475319926873857,0.472289268192595,0.449437914522035,0.747038973069543,0.637044559373483
30,0.4,4,"A",0.6,81,300,0.455,0.432098765432099,0.953333333333333,0.714285714285714,0.86144578313253,0.692716049382716,0.385432098765432,0.641820969101665,0.538461538461538,0.46916890080429,0.471068359556529,0.450375072129255,0.815082304526749,0.677734200288355
30,0.4,4,"B",0.4,122,378,0.47225,0.39344262295082,0.94973544973545,0.716417910447761,0.829099307159353,0.671589036343135,0.343178072686269,0.611282591321961,0.507936507936508,0.432432432432432,0.432677186081709,0.405005630054253,0.731546534825223,0.608799739661591
30,0.4,5,"A",0.6,79,300,0.48025,0.430379746835443,0.95,0.693877551020408,0.863636363636364,0.690189873417722,0.380379746835443,0.639422207538705,0.53125,0.465753424657534,0.460507330793311,0.442236938925681,0.792911392405063,0.642243429050107
30,0.4,5,"B",0.4,118,382,0.4945,0.38135593220339,0.947643979057592,0.692307692307692,0.832183908045977,0.664499955630491,0.328999911260981,0.601156928788513,0.491803278688525,0.418994413407821,0.415400637906934,0.389443277310924,0.752107551690478,0.604057660448551
30,0.4,6,"A",0.6,83,300,0.44075,0.578313253012048,0.95,0.761904761904762,0.890625,0.764156626506024,0.528313253012048,0.741213592941634,0.657534246575342,0.607594936708861,0.587145741020985,0.578750549934008,0.825963855421687,0.740467806271158
30,0.4,6,"B",0.4,120,380,0.49,0.466666666666667,0.952631578947368,0.756756756756757,0.849765258215962,0.709649122807018,0.419298245614035,0.666754380194665,0.577319587628866,0.505415162454874,0.504295168333339,0.482584553255931,0.786491228070175,0.666307950507343
30,0.4,7,"A",0.6,82,300,0.46525,0.536585365853659,0.95,0.745762711864407,0.882352941176471,0.743292682926829,0.486585365853659,0.713972056568726,0.624113475177305,0.568475452196382,0.552839836510815,0.54180057031639,0.858211382113821,0.724882478484942
30,0.4,7,"B",0.4,121,379,0.5565,0.429752066115702,0.949868073878628,0.732394366197183,0.839160839160839,0.689810069997165,0.37962013999433,0.638911392359444,0.541666666666667,0.468468468468468,0.465804537410812,0.441751884087391,0.784099086329837,0.656689354526905
30,0.4,8,"A",0.6,75,300,0.44175,0.466666666666667,0.95,0.7,0.876923076923077,0.708333333333333,0.416666666666667,0.665832811847939,0.56,0.5,0.49029033784546,0.476190476190476,0.859888888888889,0.683496746409841
30,0.4,8,"B",0.4,117,383,0.4645,0.435897435897436,0.947780678851175,0.71830985915493,0.846153846153846,0.691839057374305,0.383678114748611,0.642755916117742,0.542553191489362,0.473098330241187,0.465373366553015,0.444343938180032,0.79102229363326,0.645526410748543
30,0.4,9,"A",0.6,79,300,0.39575,0.531645569620253,0.95,0.736842105263158,0.885093167701863,0.740822784810127,0.481645569620253,0.710678050272583,0.617647058823529,0.563002680965147,0.547313775465377,0.536696600686445,0.778691983122363,0.649853575383215
30,0.4,9,"B",0.4,120,380,0.52525,0.4,0.95,0.716417910447761,0.833718244803695,0.675,0.35,0.616441400296898,0.513368983957219,0.438756855575868,0.438802523167324,0.412296564195298,0.773453947368421,0.632256689562533
30,0.4,10,"A",0.6,77,300,0.41575,0.623376623376623,0.95,0.761904761904762,0.907643312101911,0.786688311688312,0.573376623376623,0.769550383150962,0.685714285714286,0.646900269541779,0.619599236492644,0.614931055295046,0.884415584415584,0.768326270790203
30,0.4,10,"B",0.4,119,381,0.52,0.436974789915966,0.950131233595801,0.732394366197183,0.843822843822844,0.693553011755883,0.387106023511767,0.644347263665427,0.547368421052632,0.475319926873857,0.472289268192595,0.449437914522035,0.812049229140475,0.686665151716216
30,0.4,11,"A",0.6,78,300,0.4155,0.576923076923077,0.95,0.75,0.89622641509434,0.763461538461538,0.526923076923077,0.740322175189237,0.652173913043478,0.604838709677419,0.583533727414688,0.576114381833474,0.792094017094017,0.683900912739531
30,0.4,11,"B",0.4,118,382,0.54,0.364406779661017,0.950261780104712,0.693548387096774,0.828767123287671,0.657334279882865,0.314668559765729,0.58845716507058,0.477777777777778,0.402621722846442,0.405408768277124,0.376393164207621,0.76906779661017,0.620713445652277
30,0.4,12,"A",0.6,80,300,0.435,0.525,0.953333333333333,0.75,0.882716049382716,0.739166666666667,0.478333333333333,0.70746024623296,0.61764705882353,0.558510638297872,0.550135598697932,0.537453183520599,0.826979166666667,0.678404940150978
30,0.4,12,"B",0.4,120,380,0.52525,0.4,0.95,0.716417910447761,0.833718244803695,0.675,0.35,0.616441400296898,0.513368983957219,0.438756855575868,0.438802523167324,0.412296564195298,0.79515350877193,0.635300836577817
30,0.6,1,"A",0.6,120,200,0.6665,0.516666666666667,0.95,0.861111111111111,0.766129032258065,0.733333333333333,0.466666666666667,0.70059498523279,0.645833333333333,0.561594202898551,0.541028711720196,0.507246376811594,0.892645833333333,0.846607346538621
30,0.6,1,"B",0.4,180,320,0.6655,0.344444444444444,0.95,0.794871794871795,0.720379146919431,0.647222222222222,0.294444444444444,0.572033410057684,0.48062015503876,0.388471177944862,0.389503244280705,0.336107808164883,0.801605902777778,0.716290439110097
30,0.6,2,"A",0.6,120,200,0.661,0.55,0.95,0.868421052631579,0.778688524590164,0.75,0.5,0.722841614740048,0.673469387755102,0.593525179856115,0.568818766050199,0.539568345323741,0.844458333333333,0.819680287973724
30,0.6,2,"B",0.4,180,320,0.64025,0.416666666666667,0.95,0.824175824175824,0.743276283618582,0.683333333333333,0.366666666666667,0.629152869605896,0.55350553505535,0.462392108508015,0.456142272605762,0.411134903640257,0.773394097222222,0.729648679633834
30,0.6,3,"A",0.6,120,200,0.597249999999999,0.533333333333333,0.95,0.864864864864865,0.772357723577236,0.741666666666667,0.483333333333333,0.711805216802087,0.65979381443299,0.577617328519856,0.554969294418183,0.523465703971119,0.8349375,0.799990648150724
