"size","rate","rep","scenario","tau","mcc_full","f1_full","mcc_norr","f1_norr","mcc_triad","f1_triad","delta_mcc","delta_f1"
50,0.1,4,"B",0.4,0.319518313543319,0.363636363636364,0.325877538241532,0.369230769230769,0.287013907282554,0.333333333333333,-0.00635922469821304,-0.00559440559440566
50,0.1,7,"B",0.4,0.528539802992846,0.556962025316456,0.514550994735186,0.545454545454545,0.478392139333647,0.513513513513513,0.0139888082576602,0.0115074798619103
50,0.1,9,"B",0.4,0.517390352933027,0.545454545454545,0.404820452376368,0.444444444444444,0.473565080609276,0.506666666666667,0.112569900556658,0.101010101010101
50,0.1,11,"B",0.4,0.346806997256664,0.388059701492537,0.353166490384018,0.393939393939394,0.320586555846747,0.363636363636364,-0.00635949312735423,-0.00587969244685649
50,0.1,12,"B",0.4,0.469974203103536,0.5,0.397567969279114,0.434782608695652,0.422172990513617,0.457142857142857,0.0724062338244214,0.0652173913043478
50,0.2,1,"A",0.6,0.554965673534223,0.597701149425287,0.554965673534223,0.597701149425287,0.536990876806893,0.581395348837209,0,0
50,0.2,1,"B",0.4,0.500319424223407,0.556521739130435,0.487023022117828,0.543859649122807,0.431062863300124,0.485981308411215,0.013296402105579,0.0126620900076279
50,0.2,2,"A",0.6,0.6089707349123,0.64367816091954,0.516616141658844,0.560975609756098,0.497269898356372,0.54320987654321,0.0923545932534566,0.0827025511634427
50,0.2,2,"B",0.4,0.519290786889499,0.573913043478261,0.45133546692422,0.509090909090909,0.45133546692422,0.509090909090909,0.0679553199652785,0.0648221343873518
50,0.2,3,"A",0.6,0.581694295087236,0.620689655172414,0.508264542513079,0.55421686746988,0.545535518006362,0.588235294117647,0.073429752574157,0.0664727877025343
50,0.2,3,"B",0.4,0.492625680761141,0.548672566371681,0.492625680761141,0.548672566371681,0.457896003018216,0.513761467889908,0,0
50,0.2,4,"A",0.6,0.62666381470736,0.659090909090909,0.580785144195979,0.619047619047619,0.543551353795213,0.585365853658537,0.0458786705113811,0.0400432900432901
50,0.2,4,"B",0.4,0.594932979820298,0.645161290322581,0.570674531301379,0.622950819672131,0.545915067561283,0.6,0.0242584485189182,0.0222104706504493
50,0.2,5,"A",0.6,0.545535518006362,0.588235294117647,0.469759124773305,0.518518518518519,0.516079103029634,0.560975609756098,0.0757763932330569,0.0697167755991285
50,0.2,5,"B",0.4,0.498354077528102,0.553571428571429,0.484648937892468,0.54054054054054,0.484648937892468,0.54054054054054,0.0137051396356346,0.0130308880308881
50,0.2,6,"A",0.6,0.572679421241511,0.613636363636364,0.562787497359381,0.604651162790698,0.536990876806893,0.581395348837209,0.00989192388213,0.00898520084566612
50,0.2,6,"B",0.4,0.532985031243722,0.586206896551724,0.526435292257235,0.581196581196581,0.500319424223407,0.556521739130435,0.00654973898648703,0.00501031535514296
50,0.2,7,"A",0.6,0.582281900176818,0.619047619047619,0.598537358985858,0.634146341463415,0.544572895577911,0.585365853658537,-0.0162554588090402,-0.0150987224157957
50,0.2,7,"B",0.4,0.413271622581586,0.471698113207547,0.456694433758128,0.513761467889908,0.398360745554169,0.457142857142857,-0.0434228111765418,-0.0420633546823611
50,0.2,8,"A",0.6,0.571626347128405,0.611764705882353,0.599390279770195,0.636363636363636,0.516079103029634,0.560975609756098,-0.02776393264179,-0.0245989304812836
50,0.2,8,"B",0.4,0.490383659313941,0.545454545454545,0.511402266020679,0.566371681415929,0.426772833250815,0.485981308411215,-0.0210186067067382,-0.0209171359613838
50,0.2,9,"A",0.6,0.494149534530232,0.538461538461538,0.502071280801356,0.545454545454546,0.44701781946132,0.493150684931507,-0.00792174627112374,-0.00699300699300709
50,0.2,9,"B",0.4,0.389700615025122,0.446601941747573,0.352159239508225,0.411764705882353,0.383213307020572,0.442307692307692,0.0375413755168972,0.0348372358652198
50,0.2,10,"A",0.6,0.572845600244913,0.611764705882353,0.591035353995287,0.627906976744186,0.497269898356372,0.54320987654321,-0.0181897537503739,-0.0161422708618332
50,0.2,10,"B",0.4,0.564698026014948,0.615384615384615,0.532386345556703,0.586206896551724,0.45133546692422,0.509090909090909,0.0323116804582457,0.0291777188328913
50,0.2,11,"A",0.6,0.652089453769886,0.681818181818182,0.516616141658844,0.560975609756098,0.516616141658844,0.560975609756098,0.135473312111043,0.120842572062084
50,0.2,11,"B",0.4,0.570800479851463,0.621848739495798,0.45133546692422,0.509090909090909,0.422852315388366,0.481481481481482,0.119465012927243,0.112757830404889
50,0.2,12,"A",0.6,0.624749099298935,0.659090909090909,0.589585365040968,0.627906976744186,0.534887923311383,0.578313253012048,0.035163734257966,0.031183932346723
50,0.2,12,"B",0.4,0.558135339278174,0.610169491525424,0.545332524436932,0.598290598290598,0.492625680761141,0.548672566371681,0.0128028148412417,0.0118788932348255
50,0.4,1,"A",0.6,0.547659117154009,0.618705035971223,0.605125800114045,0.671328671328671,0.506167832423182,0.577777777777778,-0.0574666829600364,-0.0526236353574481
50,0.4,1,"B",0.4,0.461562419516185,0.536842105263158,0.498363334397601,0.574358974358974,0.476442945051383,0.552083333333333,-0.0368009148814166,-0.0375168690958164
50,0.4,2,"A",0.6,0.637914645444334,0.703448275862069,0.647628236033389,0.712328767123288,0.647628236033389,0.712328767123288,-0.00971359058905497,-0.0088804912612187
50,0.4,2,"B",0.4,0.48648089588603,0.559585492227979,0.443335302922781,0.518518518518518,0.487772493481922,0.564102564102564,0.0431455929632489,0.0410669737094608
50,0.4,3,"A",0.6,0.626652057386022,0.693877551020408,0.605125800114045,0.671328671328671,0.547659117154009,0.618705035971223,0.021526257271977,0.022548879691737
50,0.4,3,"B",0.4,0.435766541238396,0.502732240437158,0.494769330364841,0.560846560846561,0.498363334397601,0.574358974358974,-0.0590027891264455,-0.0581143204094023
50,0.4,4,"A",0.6,0.634565440466905,0.701986754966887,0.527887328369324,0.6,0.55787481481127,0.629370629370629,0.106678112097581,0.101986754966887
50,0.4,4,"B",0.4,0.492144713386768,0.57,0.41147601541835,0.486772486772487,0.347751641514599,0.419889502762431,0.0806686979684183,0.0832275132275132
