experiment,size,rate,scenario,fold,calib_mode,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te
B1_calibration,30,0.4,A,4,oracle_clean,0.4215465721739272,0.5573192239858907,0.8552732379979572,0.797979797979798,0.7036516853932584,0.15,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,4,blind95,0.3501278790391316,0.2631578947368421,0.8552732379979572,0.15151515151515152,1.0,0.9802499999999986,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,4,fixed05,0.560586198835859,0.6045016077170418,0.8552732379979572,0.47474747474747475,0.973314606741573,0.5,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,4,rate_aware,0.5534387518151798,0.6158536585365854,0.8552732379979572,0.51010101010101,0.9592696629213483,0.4351208791209092,3640,910,0.2175824175824176
B1_calibration,30,0.4,B,0,oracle_clean,0.36383940517091395,0.5384615384615384,0.7988973095869646,0.7724137931034483,0.6505494505494506,0.175,4800,1200,0.24166666666666667
B1_calibration,30,0.4,B,0,blind95,0.3070384441502029,0.21538461538461542,0.7988973095869646,0.1206896551724138,1.0,0.955,4800,1200,0.24166666666666667
B1_calibration,30,0.4,B,0,fixed05,0.47552623391217064,0.5450549450549451,0.7988973095869646,0.42758620689655175,0.954945054945055,0.5,4800,1200,0.24166666666666667
B1_calibration,30,0.4,B,0,rate_aware,0.47020268241895136,0.5731225296442688,0.7988973095869646,0.5,0.921978021978022,0.4139760416667082,4800,1200,0.24166666666666667
B1_calibration,30,0.4,B,1,oracle_clean,0.34351118785529294,0.5155666251556662,0.8020619164619165,0.7527272727272727,0.652972972972973,0.175,4800,1200,0.22916666666666666
B1_calibration,30,0.4,B,1,blind95,0.3271263471419722,0.2371794871794872,0.8020619164619165,0.13454545454545455,1.0,0.965,4800,1200,0.22916666666666666
B1_calibration,30,0.4,B,1,fixed05,0.5105102849198515,0.5633802816901408,0.8020619164619165,0.43636363636363634,0.9664864864864865,0.5,4800,1200,0.22916666666666666
