"size","rate","rep","scenario","tau","n_pos","n_neg","tau_op","sens","spec","ppv","npv","bal_acc","youden_j","g_mean","f1","f2","mcc","kappa","auc","auprc"
30,0.4,3,"B",0.4,122,378,0.51,0.418032786885246,0.952380952380952,0.739130434782609,0.835266821345708,0.685206869633099,0.370413739266198,0.630972633083428,0.534031413612565,0.457809694793537,0.461264171019963,0.434302857723991,0.785399861219533,0.641679364377561
30,0.4,4,"A",0.6,82,300,0.376,0.670731707317073,0.95,0.785714285714286,0.913461538461538,0.810365853658537,0.620731707317073,0.798245026261498,0.723684210526316,0.690954773869347,0.658787221381442,0.655589902112313,0.885386178861789,0.784471418538456
30,0.4,4,"B",0.4,121,379,0.57,0.355371900826446,0.952506596306069,0.704918032786885,0.822323462414579,0.653939248566257,0.307878497132515,0.581802440420299,0.472527472527473,0.394495412844037,0.402897405264078,0.370392717542433,0.804542183649883,0.641465707497383
30,0.4,5,"A",0.6,76,300,0.4105,0.618421052631579,0.95,0.758064516129032,0.907643312101911,0.784210526315789,0.568421052631579,0.766485485837795,0.681159420289855,0.64207650273224,0.61514416559707,0.610399397136398,0.875043859649123,0.775094098523993
30,0.4,5,"B",0.4,119,381,0.505,0.420168067226891,0.950131233595801,0.72463768115942,0.839907192575406,0.685149650411346,0.370299300822691,0.63183447518464,0.531914893617021,0.458715596330275,0.457220485134952,0.43282889478976,0.801473345243609,0.660286239747801
64,0.2,1,"A",0.6,38,400,0.17025,0.763157894736842,0.95,0.591836734693878,0.976863753213368,0.856578947368421,0.713157894736842,0.85146931829632,0.666666666666667,0.721393034825871,0.636846325805328,0.630562503635623,0.93858552631579,0.813746364736495
64,0.2,1,"B",0.4,71,429,0.348,0.605633802816901,0.948717948717949,0.661538461538462,0.935632183908046,0.777175875767425,0.55435175153485,0.758007690648783,0.632352941176471,0.616045845272206,0.575363009993229,0.574612897736941,0.883958764240454,0.71478659411887
64,0.2,2,"A",0.6,38,400,0.22525,0.684210526315789,0.95,0.565217391304348,0.969387755102041,0.817105263157895,0.63421052631579,0.806225774829855,0.619047619047619,0.656565656565657,0.582281900176818,0.579048534358481,0.888881578947368,0.706632717643738
64,0.2,2,"B",0.4,68,432,0.3195,0.558823529411765,0.949074074074074,0.633333333333333,0.931818181818182,0.753948801742919,0.507897603485839,0.7282615764595,0.59375,0.572289156626506,0.535760301022617,0.534383954154728,0.841418164488017,0.604576713444361
64,0.2,3,"A",0.6,38,400,0.1955,0.710526315789474,0.95,0.574468085106383,0.971867007672634,0.830263157894737,0.660526315789474,0.821583836257749,0.635294117647059,0.678391959798995,0.600723485490475,0.596589220987581,0.91983552631579,0.759187493993314
64,0.2,3,"B",0.4,69,431,0.3075,0.608695652173913,0.948955916473318,0.65625,0.938073394495413,0.778825784323615,0.557651568647231,0.760016671173744,0.631578947368421,0.617647058823529,0.575695556022551,0.575154331691753,0.872389791183295,0.657002998689686
64,0.2,4,"A",0.6,37,400,0.22525,0.621621621621622,0.95,0.534883720930233,0.964467005076142,0.785810810810811,0.571621621621622,0.768466356153957,0.575,0.602094240837696,0.534265544235915,0.532443829064133,0.881756756756757,0.689691829000706
64,0.2,4,"B",0.4,68,432,0.324,0.588235294117647,0.949074074074074,0.645161290322581,0.936073059360731,0.768654684095861,0.537309368191721,0.747180612102855,0.615384615384615,0.598802395209581,0.55884046131223,0.55805402347617,0.826746323529412,0.642194035378497
64,0.2,5,"A",0.6,41,400,0.275749999999999,0.536585365853659,0.95,0.523809523809524,0.952380952380952,0.743292682926829,0.486585365853659,0.713972056568726,0.530120481927711,0.533980582524272,0.481359862341233,0.481317289423686,0.910914634146341,0.656563126646154
