"nFactors","items_per_factor","total_items","n_respondents","pct_careless","corProp","z_threshold","is_auto_z","auto_z_value","rep_id","mcc","sensitivity","specificity","tp","tn","fp","fn","mean_z_good","mean_z_careless"
4,3,12,300,0.05,0.1,1.3,FALSE,1.02102727220309,7,0.0285677437352744,0.941176470588235,0.112280701754386,16,64,506,1,-0.00957704328713478,0.0978089199688881
4,3,12,300,0.05,0.1,0.1,FALSE,1.02102727220309,8,0.0569391661624631,0.777777777777778,0.382456140350877,14,218,352,4,-0.022944709425875,-0.161875097165864
4,3,12,300,0.05,0.1,0.3,FALSE,1.02102727220309,9,0.0383423948985448,0.777777777777778,0.326315789473684,14,186,384,4,-0.0204665083407303,-0.0235431797945643
4,3,12,300,0.05,0.1,1.1,FALSE,1.02102727220309,10,0.0879966340194412,0.944444444444444,0.284210526315789,17,162,408,1,0.463736127841813,0.0683537861743257
4,3,12,300,0.1,0.03,0.9,FALSE,1.02102727220309,1,0.0749967073449434,0.972222222222222,0.12962962962963,35,70,470,1,-0.230564397173079,-0.523683539424663
4,3,12,300,0.1,0.03,2.5,FALSE,1.02102727220309,2,0.0261430729193728,1,0.0111111111111111,35,6,534,0,-0.0675940887832154,-0.0384403584307204
4,3,12,300,0.1,0.03,2.7,FALSE,1.02102727220309,3,0.0476763164883528,1,0.037037037037037,34,20,520,0,0.248569115472625,0.231642888793611
4,3,12,300,0.1,0.03,1.7,FALSE,1.02102727220309,4,0.0457662993826911,1,0.0333333333333333,35,18,522,0,-0.267921662407956,-0.108279460042052
4,3,12,300,0.1,0.03,0.3,FALSE,1.02102727220309,5,0.124559858931275,0.823529411764706,0.437037037037037,28,236,304,6,0.26021837342149,-0.222894328478887
4,3,12,300,0.1,0.03,0.3,FALSE,1.02102727220309,6,0.135931811956759,0.833333333333333,0.444444444444444,30,240,300,6,0.326836119058519,-0.195751530168905
4,3,12,300,0.1,0.03,0.9,FALSE,1.02102727220309,7,0.0800018038864677,0.885714285714286,0.259259259259259,31,140,400,4,0.23491024115954,-0.117777704971858
4,3,12,300,0.1,0.03,1.9,FALSE,1.02102727220309,8,0.034319911152729,1,0.0185185185185185,36,10,530,0,-0.236605233585372,-0.0738731937225662
4,3,12,300,0.1,0.03,0.3,FALSE,1.02102727220309,9,0.0844071095191044,0.828571428571429,0.337037037037037,29,182,358,6,-0.0343857046723045,-0.346713478386493
4,3,12,300,0.1,0.03,0.9,FALSE,1.02102727220309,10,0.0792163580784756,0.861111111111111,0.285185185185185,31,154,386,5,0.341031660301126,-0.0114083783305685
4,3,12,300,0.1,0.05,0.5,FALSE,1.02102727220309,1,0.0955166492888414,0.944444444444444,0.214814814814815,34,116,424,2,-0.225543557096186,-0.478185879914948
4,3,12,300,0.1,0.05,2.3,FALSE,1.02102727220309,2,0.0430716222803637,1,0.0296296296296296,35,16,524,0,-0.0706366145689419,-0.0574548884622229
4,3,12,300,0.1,0.05,2.5,FALSE,1.02102727220309,3,0.062962962962963,1,0.062962962962963,34,34,506,0,0.237447693058306,0.244470518367056
4,3,12,300,0.1,0.05,1.5,FALSE,1.02102727220309,4,0.0507792073095238,1,0.0407407407407407,35,22,518,0,-0.253573954110373,-0.117902578064701
4,3,12,300,0.1,0.05,0.5,FALSE,1.02102727220309,5,0.116879798410485,0.882352941176471,0.351851851851852,30,190,350,4,0.268340745766211,-0.279090660335794
4,3,12,300,0.1,0.05,0.5,FALSE,1.02102727220309,6,0.120264626151032,0.861111111111111,0.377777777777778,31,204,336,5,0.311755784419148,-0.168811548760726
4,3,12,300,0.1,0.05,1.1,FALSE,1.02102727220309,7,0.0812743881003217,0.914285714285714,0.225925925925926,32,122,418,3,0.236988929559101,-0.147872025403298
