z
3.665450867042534
1.6305523040319372
-0.28621977311279007
3.496611165275144
0.31686774029814957
2.7199985073788726
6.056515941891736
4.81875469406261
1.0158537259760791
6.180124609202906
7.533667926605987
4.880264816311792
1.4598025022491075
2.1289959573124806
-0.42415579559861893
5.655429642759455
2.332543906921725
9.41237682164589
2.388165934006551
6.147747968995877
8.73787562773661
8.349907948291257
7.3035368124285185
0.5731910123903547
-4.397447525013719
2.4282205789683413
-0.37952292016695033
6.910578448781002
-0.21605566451741415
7.1910493315832715
7.761063501504434
7.490508471816584
8.52125876368817
5.829451888087008
7.184924561239411
-0.9567257706357918
6.275261180903955
8.546225554382499
7.999385838684021
9.94560254413168
4.972245158611972
6.136011958557526
0.36050510958611776
-0.7532862793955705
7.540341288263832
3.033151395594992
9.621961561330643
4.54463747805099
6.3713811900024915
-1.148842601410987
0.7864282054024231
8.640415761984467
7.528893477721476
6.39067663528599
1.409271382110417
1.9515071883357407
4.274396111641428
0.34804261888015103
2.332543906921725
-0.5204843620218788
5.7618207268591615
7.969020088781615
3.0558468646350603
2.4282205789683413
5.221991004193225
8.331993805296516
1.2736008571983537
7.837365372899329
1.712520055205481
7.446468902619431
5.409143025211505
-0.7183007629447162
3.6113363790246846
0.5277028226263495
1.136493867503611
6.772112964197019
8.777017279189257
6.52195473099755
7.254277444110887
8.73899112796752
1.9314020153050433
6.622494419012111
7.64896350615776
6.168900144267331
3.7752240499255216
2.2313554407333207
4.600116676001499
8.811727579748405
6.358861740182669
9.005568942641306
7.647149833105859
7.555649850692138
5.0490497261173735
5.879408805272004
-0.1143555876386973
7.554781014580189
6.973174597305639
1.787278755526859
0.08814763845680634
6.7855052670196185
2.360629050470089
4.72141903589759
-0.16919957347007958
9.644221020695028
8.15833265270512
8.080950857532729
7.749778312554306
5.57536860659453
1.56398518135018
2.216911527945813
1.98739138537542
8.224056681411291
2.4281008820037955
8.069442889698841
0.7329201197440873
7.890722871501197
0.9538269025058983
6.585289744284709
12.600359983810968
8.959187453487155
2.332543906921725
6.054581930034839
4.016918996974651
3.5440120040068246
5.165731913695167
0.10288024799368706
6.743356522908393
7.266159559140149
5.683068391993469
2.428016942362139
8.45939886396241
4.451458817218495
4.3602651953488785
10.230611124963685
2.7512675727626923
6.2302581855016586
4.2605143866787305
9.514667224764802
7.408861395796572
1.75050648106922
8.567677525972815
5.987871387931045
3.7856759662982595
0.41387686717810257
3.4642058157812428
4.366248125980904
5.341895516605361
8.875965738300888
6.760989473810722
9.002006508243495
9.029879912903843
3.605976612060892
4.987121746349406
3.102779572238986
3.5225324920975796
7.281241627912794
-1.042408067329138
